FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Benoit Saint Denis,155 lbs.,29.93972602739726,180.34,185.42000000000002,Southpaw,5.05,0.55,4.35,0.37,1.6,4.19,0.42,0.7
Ovince Saint Preux,205 lbs.,42.64383561643836,190.5,203.2,Southpaw,3.03,0.47,1.09,0.36,0.5,3.33,0.47,0.67
Lukasz Sajewski,155 lbs.,35.0,172.72,180.34,Orthodox,2.06,0.35,1.01,0.25,0.0,3.88,0.57,0.66
Yukio Sakaguchi,185 lbs.,52.35068493150685,175.26,,Orthodox,0.3,0.25,4.5,1.0,9.0,2.4,0.5,0.0
Augusto Sakai,265 lbs.,34.553424657534244,190.5,195.58,Orthodox,4.6,0.49,0.23,0.4,0.0,3.83,0.48,0.56
Alessio Sakara,185 lbs.,44.24109589041096,182.88,182.88,Orthodox,3.96,0.47,2.18,0.78,0.0,2.8,0.59,0.62
Wataru Sakata,195 lbs.,52.726027397260275,175.26,,Southpaw,1.11,0.61,0.0,0.0,0.0,2.08,0.31,0.0
Gokhan Saki,205 lbs.,42.11232876712329,182.88,185.42000000000002,Orthodox,7.09,0.58,0.0,0.0,0.0,4.57,0.53,1.0
Kazushi Sakuraba,185 lbs.,56.38630136986301,182.88,,Southpaw,1.26,0.41,1.26,0.31,1.7,2.03,0.51,0.48
Hayato Sakurai,168 lbs.,50.271232876712325,170.18,,Orthodox,2.45,0.49,1.87,0.69,0.3,1.94,0.59,0.56
Ryuta Sakurai,183 lbs.,54.205479452054796,170.18,,Orthodox,1.8,0.48,0.52,1.0,1.6,3.44,0.58,0.36
Justin Salas,155 lbs.,43.71506849315068,172.72,177.8,Southpaw,3.42,0.43,2.43,0.2,0.0,2.96,0.68,0.0
Ivan Salaverry,185 lbs.,54.89041095890411,182.88,,Orthodox,3.01,0.47,0.49,0.18,2.5,1.19,0.76,0.36
Roman Salazar,135 lbs.,37.76712328767123,170.18,,Orthodox,1.95,0.39,1.77,0.18,0.0,2.89,0.57,0.5
Luis Saldana,145 lbs.,34.83287671232877,180.34,185.42000000000002,Orthodox,5.16,0.5,0.64,0.17,0.2,3.65,0.6,0.44
John Salgado,170 lbs.,,177.8,,,0.99,0.5,0.0,0.0,0.0,1.86,0.4,0.5
Muslim Salikhov,170 lbs.,41.47123287671233,180.34,177.8,Orthodox,3.39,0.49,1.08,0.32,0.0,2.92,0.62,0.72
Gabriel Salinas-Jones,245 lbs.,41.02191780821918,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Saling,170 lbs.,39.83287671232877,177.8,,,2.88,0.4,0.0,0.0,0.0,6.08,0.2,0.57
Quillan Salkilld,155 lbs.,25.90958904109589,182.88,190.5,Orthodox,5.49,0.57,7.77,0.34,0.5,3.5,0.43,1.0
Sean Salmon,185 lbs.,48.21917808219178,177.8,,Southpaw,1.49,0.33,4.06,0.5,0.0,2.03,0.65,0.0
Boston Salmon,135 lbs.,35.01917808219178,175.26,175.26,Southpaw,4.13,0.37,0.0,0.0,0.0,7.75,0.59,1.0
John Salter,185 lbs.,40.69041095890411,185.42000000000002,187.96,Southpaw,1.68,0.32,2.85,0.46,0.5,1.68,0.68,0.66
Vinicius Salvador,135 lbs.,29.339726027397262,170.18,177.8,Southpaw,5.48,0.43,0.36,0.11,0.0,6.5,0.48,0.86
Dylan Salvador,155 lbs.,32.52054794520548,175.26,175.26,Southpaw,4.34,0.37,0.0,0.0,0.0,11.57,0.46,0.0
Josh Samman,185 lbs.,37.706849315068496,190.5,200.66,Orthodox,2.08,0.52,1.09,0.33,0.4,2.47,0.34,0.33
Johnny Sampaio,170 lbs.,50.221917808219175,172.72,,Orthodox,1.32,0.4,9.89,0.5,9.9,2.64,0.5,0.0
Josh Sampo,125 lbs.,41.347945205479455,162.56,162.56,Orthodox,1.99,0.36,1.06,0.33,2.1,2.96,0.55,0.4
Josh San Diego,135 lbs.,,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Sanches,155 lbs.,22.82191780821918,177.8,187.96,Orthodox,5.95,0.75,0.0,0.0,0.0,0.0,1.0,1.0
Diego Sanchez,170 lbs.,43.912328767123284,177.8,182.88,Southpaw,2.69,0.37,1.51,0.24,0.8,3.02,0.56,0.46
Eddie Sanchez,230 lbs.,43.06849315068493,187.96,187.96,Orthodox,3.45,0.43,1.13,0.26,0.0,3.3,0.43,0.42
Julian Sanchez,300 lbs.,,190.5,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Sanchez,155 lbs.,35.95068493150685,170.18,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Donald Sanchez,145 lbs.,41.27945205479452,177.8,,,0.58,0.5,0.0,0.0,0.0,1.16,0.55,0.5
Joby Sanchez,135 lbs.,34.42739726027397,167.64000000000001,172.72,Orthodox,3.22,0.36,0.95,0.71,0.4,2.82,0.63,0.51
Emmanuel Sanchez,145 lbs.,35.295890410958904,175.26,180.34,,4.45,0.35,0.25,0.06,0.5,4.17,0.55,0.16
Erick Sanchez,145 lbs.,35.14794520547945,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Sanchez,185 lbs.,37.63835616438356,185.42000000000002,187.96,Orthodox,4.3,0.43,2.55,0.36,0.0,5.1,0.5,1.0
Robert Sanchez,125 lbs.,39.73424657534247,167.64000000000001,167.64000000000001,Orthodox,0.96,0.4,3.61,0.62,0.7,1.78,0.46,0.5
Jesse Sanders,170 lbs.,,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,6.45,0.35,0.5
Luke Sanders,135 lbs.,39.961643835616435,167.64000000000001,170.18,Southpaw,6.61,0.52,0.71,0.3,0.2,4.37,0.5,0.72
Jerrod Sanders,135 lbs.,46.16438356164384,172.72,182.88,Orthodox,0.88,0.64,2.2,0.33,1.6,1.14,0.46,0.5
Cory Sandhagen,135 lbs.,33.602739726027394,180.34,177.8,Switch,4.86,0.45,1.15,0.34,0.2,3.47,0.56,0.56
Hugo Sandoval,135 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raul Sandoval,130 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Sandoval,135 lbs.,39.55068493150685,170.18,,Southpaw,1.82,0.42,0.0,0.0,0.0,12.12,0.6,0.0
Hector Sandoval,125 lbs.,39.36164383561644,157.48,162.56,Orthodox,3.31,0.52,3.49,0.25,1.4,2.33,0.65,0.71
Chris Sanford,185 lbs.,57.726027397260275,180.34,,Orthodox,0.23,0.5,0.0,0.0,3.5,3.22,0.17,0.0
Roldan Sangcha'an,125 lbs.,34.98082191780822,162.56,,Orthodox,2.71,0.46,1.94,0.6,0.0,2.15,0.51,0.68
Yuhi Sano,243 lbs.,60.83287671232877,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Sano,170 lbs.,34.49589041095891,180.34,190.5,Orthodox,4.0,0.33,0.0,0.0,0.0,12.0,0.4,0.0
Jonathan Santa Maria,125 lbs.,,175.26,,,3.6,0.51,0.0,0.0,0.0,2.53,0.74,0.8
Duda Santana,145 lbs.,29.876712328767123,170.18,185.42000000000002,Orthodox,6.01,0.39,6.44,0.6,0.0,2.72,0.73,0.0
Shaheen Santana,155 lbs.,34.48219178082192,185.42000000000002,190.5,Orthodox,0.82,0.42,0.0,0.0,2.8,1.65,0.4,0.0
Neemias Santana,185 lbs.,29.378082191780823,187.96,193.04,Orthodox,1.67,0.34,0.0,0.0,0.0,2.0,0.52,0.0
Sean Santella,125 lbs.,41.09315068493151,165.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Santiago,170 lbs.,45.13972602739726,185.42000000000002,190.5,Orthodox,1.69,0.35,0.58,0.3,0.8,2.62,0.56,0.52
Mike Santiago,145 lbs.,36.33424657534247,177.8,175.26,Orthodox,3.44,0.49,2.66,0.5,1.1,3.58,0.36,0.53
Will Santiago,185 lbs.,42.8054794520548,170.18,,Orthodox,1.47,0.39,1.0,0.5,0.0,5.53,0.56,1.0
Richie Santiago,135 lbs.,33.12876712328767,170.18,170.18,Southpaw,3.87,0.49,0.0,0.0,0.0,4.87,0.42,0.25
Jose Santibanez,155 lbs.,45.865753424657534,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art Santore,185 lbs.,53.0986301369863,187.96,,,1.4,0.12,0.0,0.0,0.0,7.31,0.52,1.0
Adriano Santos,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Santos,--,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evangelista Santos,170 lbs.,47.967123287671235,177.8,193.04,Orthodox,3.94,0.36,0.78,1.0,0.4,6.01,0.49,0.5
Luis Santos,170 lbs.,45.90958904109589,185.42000000000002,,Southpaw,4.4,0.57,0.0,0.0,0.0,4.0,0.64,0.0
Iliarde Santos,125 lbs.,45.178082191780824,165.1,170.18,Orthodox,3.0,0.3,1.66,0.23,0.0,6.1,0.57,0.83
Leonardo Santos,155 lbs.,45.81643835616438,182.88,190.5,Orthodox,2.82,0.46,0.88,0.25,0.2,3.4,0.54,0.86
Thiago Santos,205 lbs.,41.893150684931506,187.96,193.04,Orthodox,3.72,0.48,0.88,0.33,0.1,2.57,0.53,0.65
Bruno Santos,185 lbs.,38.367123287671234,175.26,,Orthodox,1.18,0.46,3.0,0.37,0.3,2.27,0.56,0.66
Andre Santos,170 lbs.,,182.88,,,2.77,0.34,2.5,0.29,0.0,4.17,0.41,0.75
Gleristone Santos,145 lbs.,37.271232876712325,175.26,,,3.4,0.31,0.0,0.0,0.0,4.4,0.64,0.75
Yana Santos,135 lbs.,36.04383561643836,167.64000000000001,172.72,Orthodox,4.41,0.57,0.78,0.47,0.1,3.12,0.52,0.51
Taila Santos,125 lbs.,32.43013698630137,167.64000000000001,172.72,Orthodox,3.39,0.48,2.0,0.76,1.1,2.64,0.58,0.86
Marilia Santos,125 lbs.,32.95616438356164,162.56,,Orthodox,4.4,0.54,1.0,1.0,1.0,4.07,0.53,0.66
Edivan Santos,248 lbs.,33.56712328767123,193.04,198.12,Orthodox,1.55,0.48,0.0,0.0,0.0,7.09,0.26,0.25
Daniel Santos,145 lbs.,30.70958904109589,170.18,170.18,Orthodox,4.76,0.4,3.01,0.4,0.0,5.03,0.51,0.73
Gabriel Santos,145 lbs.,28.991780821917807,175.26,177.8,Orthodox,4.35,0.6,3.8,0.54,1.2,4.31,0.45,0.87
Luana Santos,135 lbs.,25.60821917808219,167.64000000000001,170.18,Orthodox,3.69,0.52,1.91,0.5,1.3,3.4,0.62,0.83
Djorden Santos,185 lbs.,28.317808219178083,182.88,190.5,Orthodox,7.0,0.44,0.67,0.33,0.0,5.98,0.48,0.86
Mairon Santos,145 lbs.,25.457534246575342,170.18,182.88,Orthodox,3.53,0.46,0.0,0.0,0.0,2.38,0.66,0.5
Nick Sanzo,190 lbs.,62.88219178082192,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Sapp,350 lbs.,51.19178082191781,195.58,,Orthodox,3.19,0.55,0.58,1.0,0.0,1.88,0.49,0.72
Daniel Sarafian,185 lbs.,43.273972602739725,175.26,185.42000000000002,Orthodox,2.23,0.46,0.36,0.07,0.7,3.1,0.58,0.53
Jeka Saragih,145 lbs.,30.9013698630137,172.72,175.26,Orthodox,2.75,0.5,2.17,0.8,0.5,2.82,0.4,0.66
Diego Saraiva,155 lbs.,43.602739726027394,167.64000000000001,,Orthodox,1.64,0.32,1.33,0.4,0.7,3.58,0.62,0.0
Harris Sarmiento,155 lbs.,42.221917808219175,175.26,,Orthodox,0.84,0.25,2.36,0.6,0.0,3.46,0.36,0.57
Alexander Sarnavskiy,155 lbs.,36.86027397260274,180.34,,,1.43,0.66,0.0,0.0,0.0,2.06,0.42,0.75
Yuki Sasaki,185 lbs.,49.21643835616438,187.96,,Orthodox,1.09,0.43,0.43,1.0,0.0,1.2,0.57,0.66
Kyosuke Sasaki,183 lbs.,46.14794520547945,170.18,,Southpaw,0.33,0.45,0.0,0.0,0.0,0.93,0.46,0.0
Yuta Sasaki,125 lbs.,36.13972602739726,177.8,180.34,Southpaw,2.16,0.41,3.03,0.43,1.2,2.5,0.5,0.41
Paul Sass,155 lbs.,37.31506849315068,182.88,185.42000000000002,Orthodox,0.53,0.26,0.53,0.16,7.4,1.9,0.51,0.33
Keisuke Sasu,145 lbs.,31.156164383561645,165.1,175.26,Switch,2.76,0.49,3.76,0.4,1.9,2.42,0.48,0.61
Masaaki Satake,220 lbs.,60.295890410958904,185.42000000000002,,Orthodox,1.4,0.35,0.0,0.0,0.0,3.76,0.41,0.58
Takenori Sato,170 lbs.,40.47397260273973,177.8,,Southpaw,0.46,0.33,0.0,0.0,0.0,12.92,0.09,0.0
Takashi Sato,170 lbs.,35.46849315068493,177.8,185.42000000000002,Southpaw,2.21,0.41,0.76,0.37,0.0,3.73,0.44,0.6
Shogo Sato,170 lbs.,32.46849315068493,170.18,167.64000000000001,Southpaw,2.14,0.25,0.0,0.0,0.0,25.71,0.29,0.0
Uran Satybaldiev,205 lbs.,31.295890410958904,193.04,200.66,Orthodox,2.14,0.25,0.0,0.0,1.7,3.66,0.44,0.5
Jeimeson Saudino,135 lbs.,34.73150684931507,167.64000000000001,,,0.66,0.3,2.47,0.5,2.5,0.82,0.84,0.0
Tom Sauer,263 lbs.,55.057534246575344,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Townsend Saunders,170 lbs.,,165.1,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Saunders,170 lbs.,42.63013698630137,187.96,195.58,Orthodox,3.23,0.5,0.2,0.4,1.3,3.58,0.51,0.66
Chad W. Saunders,170 lbs.,,177.8,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Saunders,155 lbs.,39.71780821917808,172.72,,,1.48,0.22,3.7,1.0,0.0,2.96,0.75,0.0
Christien Savoie,170 lbs.,33.24383561643835,180.34,182.88,Orthodox,1.39,0.45,0.0,0.0,0.0,6.95,0.23,0.12
Lumumba Sayers,185 lbs.,47.41917808219178,182.88,,,2.54,0.41,7.63,0.75,2.5,2.37,0.48,0.0
Matt Sayles,155 lbs.,31.76164383561644,170.18,172.72,Orthodox,4.83,0.41,0.36,0.16,0.7,2.81,0.61,0.81
Brandon Sayles,265 lbs.,44.602739726027394,195.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikheil Sazhiniani,205 lbs.,29.13972602739726,182.88,180.34,Orthodox,2.27,0.28,0.0,0.0,0.0,3.03,0.52,1.0
Mark Scanlon,170 lbs.,,175.26,,Orthodox,2.2,0.35,3.0,0.75,2.0,3.33,0.48,0.25
Eric Schafer,185 lbs.,48.1945205479452,190.5,193.04,Orthodox,1.89,0.34,1.81,0.36,1.8,3.38,0.56,0.5
Kerry Schall,265 lbs.,54.31506849315068,187.96,,Orthodox,0.94,0.11,0.0,0.0,0.0,4.84,0.63,0.0
Eric Schambari,185 lbs.,47.608219178082194,180.34,,Orthodox,1.43,0.42,3.0,0.42,1.0,1.07,0.54,0.0
Brendan Schaub,245 lbs.,42.701369863013696,193.04,198.12,Orthodox,2.92,0.37,2.32,0.46,0.4,2.22,0.57,0.72
Matheus Scheffel,205 lbs.,33.06027397260274,187.96,190.5,Orthodox,1.33,0.36,0.0,0.0,0.0,3.0,0.47,1.0
Antonio Schembri,205 lbs.,51.5013698630137,175.26,,Orthodox,0.72,0.26,1.31,0.4,0.4,2.12,0.55,0.0
Fabiano Scherner,257 lbs.,53.42191780821918,190.5,,Orthodox,1.31,0.31,1.09,0.33,0.0,3.2,0.38,0.4
Samy Schiavo,155 lbs.,49.93698630136986,172.72,,Orthodox,1.68,0.34,0.94,0.5,0.9,2.62,0.38,0.66
Pat Schilling,145 lbs.,37.24931506849315,172.72,,Orthodox,1.87,0.26,0.0,0.0,0.0,8.24,0.52,0.0
Joe Schilling,185 lbs.,,190.5,,,2.84,0.52,0.0,0.0,0.0,2.64,0.48,0.44
Semmy Schilt,265 lbs.,52.0958904109589,208.28,,Orthodox,1.2,0.5,0.0,0.0,1.1,1.31,0.53,0.47
Adam Schindler,155 lbs.,42.53150684931507,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Schmitt,185 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colleen Schneider,135 lbs.,43.71780821917808,,,,2.17,0.48,2.5,0.5,0.0,2.5,0.5,0.6
Matt Schnell,125 lbs.,35.865753424657534,172.72,177.8,Orthodox,4.13,0.4,0.49,0.4,1.2,4.17,0.55,0.43
Alex Schoenauer,185 lbs.,49.57260273972603,190.5,,Orthodox,1.22,0.4,0.0,0.0,4.9,2.27,0.42,0.22
Bailey Schoenfelder,265 lbs.,28.175342465753424,190.5,193.04,Orthodox,0.0,0.0,0.0,0.0,0.0,9.86,0.53,0.0
Darrill Schoonover,220 lbs.,40.364383561643834,187.96,,Orthodox,1.2,0.33,0.0,0.0,1.1,4.35,0.38,0.5
Bob Schrijber,240 lbs.,60.75342465753425,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Schroeder,230 lbs.,52.4986301369863,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lacey Schuckman,125 lbs.,37.367123287671234,160.02,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Schultz,200 lbs.,65.10684931506849,175.26,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Schultz,185 lbs.,29.295890410958904,187.96,195.58,Orthodox,5.39,0.46,5.57,0.4,1.4,4.74,0.48,0.0
Brian Schwartz,170 lbs.,,190.5,,Orthodox,1.27,0.44,0.0,0.0,1.0,0.87,0.45,0.5
Eric Schwartz,205 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Scoggins,125 lbs.,33.56986301369863,170.18,167.64000000000001,Southpaw,3.56,0.51,3.42,0.63,0.5,2.16,0.55,0.82
Brad Scott,170 lbs.,36.42739726027397,185.42000000000002,193.04,Orthodox,3.52,0.41,0.32,0.15,0.7,4.31,0.57,0.63
Greg Scott,145 lbs.,,175.26,,,3.9,0.55,11.69,1.0,0.0,7.79,0.37,0.0
Louis Lee Scott,135 lbs.,25.745205479452054,172.72,177.8,Orthodox,5.35,0.58,2.43,0.66,0.0,0.81,0.71,1.0
Zachary Scroggin,170 lbs.,29.715068493150685,190.5,187.96,Orthodox,2.4,0.37,0.0,0.0,0.0,8.8,0.68,0.0
Mike Seal,185 lbs.,48.33698630136986,193.04,,Orthodox,5.5,0.68,0.0,0.0,0.0,3.33,0.5,0.33
Demba Seck,145 lbs.,32.38904109589041,185.42000000000002,187.96,Orthodox,1.5,0.4,0.0,0.0,0.0,5.25,0.22,0.6
Matt Secor,170 lbs.,39.172602739726024,182.88,,,0.51,0.2,3.03,1.0,3.0,0.81,0.5,0.0
Kenneth Seegrist,185 lbs.,45.106849315068494,182.88,,Orthodox,3.21,0.66,0.0,0.0,14.4,1.28,0.0,0.4
Neil Seery,125 lbs.,46.25205479452055,162.56,162.56,Orthodox,3.56,0.41,0.78,0.27,1.6,3.79,0.58,0.53
Rony Sefo,225 lbs.,53.64383561643836,175.26,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0
Ray Sefo,240 lbs.,54.794520547945204,182.88,,Orthodox,0.86,0.31,0.0,0.0,0.0,1.71,0.72,0.66
Brendan Seguin,185 lbs.,49.41095890410959,182.88,,,2.6,0.45,5.0,0.62,0.0,0.6,0.84,1.0
Tetsuya Seki,155 lbs.,31.797260273972604,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Sekulic,170 lbs.,33.78904109589041,182.88,190.5,Southpaw,1.83,0.5,2.0,0.33,0.5,2.83,0.64,0.25
Pete Sell,170 lbs.,43.31780821917808,180.34,190.5,Orthodox,2.6,0.42,0.91,0.21,0.9,3.65,0.51,0.47
Matthew Semelsberger,170 lbs.,33.00821917808219,185.42000000000002,190.5,Switch,3.77,0.42,1.01,0.57,0.4,4.24,0.54,0.45
Andrei Semenov,185 lbs.,48.45479452054794,182.88,,Orthodox,0.78,0.15,1.74,0.8,0.4,2.44,0.6,0.55
Mackens Semerzier,145 lbs.,45.07123287671233,175.26,182.88,Orthodox,2.91,0.45,2.14,0.5,2.1,3.48,0.46,0.5
Brandon Sene,205 lbs.,44.52602739726027,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YeDam Seo,115 lbs.,33.68767123287671,160.02,160.02,Orthodox,1.07,0.27,0.5,0.2,0.0,2.4,0.58,0.42
DongHyun Seo,145 lbs.,35.26575342465753,170.18,170.18,Orthodox,4.91,0.63,0.0,0.0,0.0,3.35,0.41,0.0
Kim In Seok,145 lbs.,45.136986301369866,167.64000000000001,,Orthodox,0.87,0.37,0.0,0.0,0.0,5.19,0.6,0.0
Ray Seraille,246 lbs.,46.43835616438356,190.5,,,5.29,0.27,0.0,0.0,0.0,17.65,0.41,0.0
Ivan Serati,205 lbs.,,182.88,,Orthodox,0.86,0.26,0.0,0.0,0.0,5.33,0.29,0.0
Alex Serdyukov,170 lbs.,45.51780821917808,187.96,187.96,Orthodox,4.94,0.48,1.84,0.55,1.8,3.1,0.46,0.67
Nicholas Sergiacomi,170 lbs.,,,,,4.38,0.55,0.0,0.0,0.0,3.94,0.59,0.0
Matt Serra,170 lbs.,51.4986301369863,167.64000000000001,172.72,Orthodox,1.98,0.39,2.05,0.2,0.9,2.64,0.46,0.38
Nick Serra,170 lbs.,47.679452054794524,175.26,,Orthodox,0.0,0.0,1.0,0.1,2.0,1.73,0.43,0.0
Adrian Serrano,170 lbs.,61.94794520547945,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredy Serrano,125 lbs.,46.18904109589041,160.02,165.1,Orthodox,1.58,0.26,2.84,0.25,0.0,1.89,0.61,0.84
Carl Seumanutafa,255 lbs.,42.45753424657534,185.42000000000002,,Orthodox,0.0,0.0,0.0,0.0,0.0,3.33,0.75,0.0
Igor Severino,125 lbs.,22.594520547945205,170.18,175.26,Orthodox,7.17,0.52,9.69,0.71,0.0,4.33,0.47,0.5
Dan Severn,250 lbs.,67.4931506849315,187.96,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosi Sexton,135 lbs.,48.37534246575343,160.02,,Orthodox,3.31,0.39,0.75,0.1,0.0,7.42,0.41,0.8
Rodrigo Sezinando,170 lbs.,27.956164383561642,175.26,180.34,Orthodox,2.25,0.27,3.37,0.25,0.0,8.76,0.42,0.66
Scott Shaffer,145 lbs.,,170.18,,Orthodox,2.4,0.67,0.0,0.0,3.0,0.53,0.5,0.72
Edmen Shahbazyan,185 lbs.,28.013698630136986,187.96,190.5,Orthodox,3.8,0.48,1.62,0.37,0.4,3.6,0.49,0.66
Leon Shahbazyan,170 lbs.,30.02191780821918,193.04,187.96,Orthodox,6.33,0.52,1.46,0.5,0.0,8.18,0.32,0.0
Don Shainis,145 lbs.,35.1972602739726,167.64000000000001,170.18,Orthodox,3.42,0.5,0.97,0.25,1.9,5.87,0.31,0.2
Liliya Shakirova,125 lbs.,34.09315068493151,162.56,165.1,Orthodox,2.7,0.3,0.0,0.0,0.0,2.58,0.74,0.0
Kamal Shalorus,155 lbs.,53.26301369863014,172.72,172.72,Orthodox,3.06,0.32,2.07,0.5,0.0,2.99,0.7,0.8
Ken Shamrock,205 lbs.,61.81095890410959,185.42000000000002,182.88,Orthodox,1.47,0.46,0.94,0.6,2.5,4.3,0.39,0.44
Frank Shamrock,185 lbs.,52.98082191780822,177.8,,Orthodox,4.75,0.53,0.35,0.5,1.1,4.66,0.57,0.37
Shang Zhifa,125 lbs.,39.706849315068496,170.18,160.02,Orthodox,1.27,0.32,2.0,1.0,0.0,1.27,0.6,0.0
Sean Sharaf,252 lbs.,32.37808219178082,190.5,195.58,Orthodox,7.31,0.44,2.07,0.12,0.0,9.79,0.44,0.0
Priya Sharma,115 lbs.,34.24657534246575,154.94,149.86,Orthodox,1.33,0.16,0.0,0.0,0.0,3.2,0.4,0.55
Jason Sharp,205 lbs.,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Shelton,125 lbs.,34.81643835616438,167.64000000000001,172.72,Orthodox,2.57,0.42,2.83,0.51,0.2,1.88,0.63,0.46
Sean Sherk,155 lbs.,52.323287671232876,167.64000000000001,170.18,Orthodox,2.17,0.35,4.09,0.46,0.4,2.71,0.55,0.56
Chase Sherman,250 lbs.,36.03013698630137,193.04,198.12,Orthodox,6.04,0.45,0.09,0.5,0.0,6.65,0.52,0.74
Valentina Shevchenko,125 lbs.,37.726027397260275,165.1,167.64000000000001,Southpaw,3.14,0.52,2.62,0.6,0.3,2.06,0.63,0.75
Antonina Shevchenko,125 lbs.,41.02191780821918,172.72,170.18,Southpaw,3.86,0.55,0.43,0.42,0.4,2.93,0.52,0.53
Shi Ming,115 lbs.,31.03287671232877,157.48,152.4,Orthodox,3.12,0.36,0.81,0.3,0.0,2.92,0.53,0.57
Katsuyori Shibata,168 lbs.,46.035616438356165,182.88,,Orthodox,2.06,0.35,0.49,0.5,0.7,2.4,0.53,0.53
Jake Shields,170 lbs.,46.89041095890411,182.88,182.88,Orthodox,2.45,0.36,2.83,0.29,1.2,1.8,0.56,0.35
Henrique Shiguemoto,185 lbs.,36.43287671232877,180.34,182.88,Orthodox,3.6,0.33,0.0,0.0,0.0,6.0,0.16,0.5
Shunichi Shimizu,135 lbs.,40.824657534246576,165.1,,Orthodox,0.14,0.33,0.0,0.0,0.0,4.68,0.3,0.0
Wade Shipp,245 lbs.,50.80821917808219,190.5,,Orthodox,4.29,0.86,0.0,0.0,0.0,2.14,0.0,0.75
Raja Shippen,145 lbs.,39.14246575342466,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuya Shirai,168 lbs.,45.66027397260274,172.72,,Orthodox,1.02,1.0,0.0,0.0,0.0,4.07,0.55,0.0
Wes Shivers,--,48.73150684931507,203.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Shlemenko,185 lbs.,41.52602739726027,180.34,,,4.36,0.6,0.0,0.0,0.0,1.71,0.63,0.0
Josh Shockley,155 lbs.,36.032876712328765,185.42000000000002,,Orthodox,1.4,0.33,0.0,0.0,0.8,1.75,0.6,0.61
Josh Shockman,235 lbs.,44.917808219178085,193.04,,Southpaw,0.87,0.32,0.0,0.0,0.0,0.87,0.58,0.23
Akira Shoji,195 lbs.,51.83287671232877,172.72,,Orthodox,1.03,0.34,1.79,0.73,0.4,2.63,0.53,0.82
Liudvik Sholinian,135 lbs.,35.85205479452055,177.8,180.34,Orthodox,2.5,0.3,0.0,0.0,0.0,5.67,0.55,0.66
Jack Shore,145 lbs.,30.802739726027397,172.72,180.34,Orthodox,3.6,0.58,3.22,0.39,0.6,2.31,0.56,0.74
Landon Showalter,185 lbs.,49.463013698630135,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Shtyrkov,205 lbs.,37.46849315068493,182.88,187.96,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Shuey,155 lbs.,49.83013698630137,170.18,,Orthodox,0.68,0.33,0.0,0.0,10.2,1.36,0.0,0.0
