FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Daniel Cormier,106.59412,46.75890410958904,180.34,182.88,Orthodox,4.25,0.52,1.83,0.44,0.4,2.92,0.54,0.8
Nora Cornolle,61.23492,36.035616438356165,170.18,170.18,Orthodox,2.75,0.54,0.25,0.11,0.2,1.98,0.58,0.47
Clint Coronel,70.30676,44.51780821917808,,,,4.93,0.32,0.0,0.0,0.0,5.6,0.66,0.66
Henry Corrales,65.77083999999999,,175.26,,,4.12,0.41,0.0,0.0,0.0,5.84,0.55,0.69
Bethe Correia,61.23492,42.4986301369863,165.1,162.56,Orthodox,4.37,0.43,0.39,0.18,0.0,4.93,0.56,0.85
Wesley Correira,117.93392,47.11232876712329,190.5,,Orthodox,2.6,0.36,0.0,0.0,0.0,8.8,0.4,0.9
Waldo Cortes Acosta,117.93392,34.21095890410959,193.04,198.12,Orthodox,5.53,0.48,0.36,0.5,0.1,3.52,0.55,0.72
Tracy Cortez,56.699,32.02191780821918,165.1,165.1,Orthodox,3.79,0.49,2.19,0.47,0.3,2.84,0.57,0.62
Reyes Cortez Jr.,61.23492,33.38356164383562,170.18,172.72,Orthodox,4.1,0.45,1.5,0.11,0.0,7.43,0.52,1.0
Chad Corvin,115.66596,,195.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louis Cosce,77.11064,30.30958904109589,175.26,180.34,Orthodox,4.31,0.45,1.04,0.2,0.5,5.35,0.47,0.5
Orion Cosce,77.11064,31.427397260273974,180.34,180.34,Switch,2.77,0.53,1.92,0.4,0.0,4.02,0.44,0.61
Miguel Cosio,92.98636,44.83835616438356,193.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadson Costa,70.30676,45.09041095890411,170.18,,Orthodox,0.2,0.5,0.0,0.0,0.0,3.05,0.5,0.0
Guilherme Costa,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Costa,83.91452,34.66301369863014,185.42000000000002,182.88,Orthodox,6.26,0.58,0.32,0.5,0.0,6.2,0.49,0.8
Randy Costa,61.23492,31.45205479452055,175.26,185.42000000000002,Switch,6.53,0.46,0.0,0.0,0.0,7.58,0.58,0.5
Alessandro Costa,56.699,29.887671232876713,162.56,170.18,Orthodox,3.64,0.44,0.46,0.16,0.5,3.57,0.57,0.83
Melquizael Costa,65.77083999999999,29.257534246575343,177.8,180.34,Southpaw,4.44,0.49,1.96,0.38,1.2,3.09,0.54,0.58
Vitor Costa,83.91452,25.24109589041096,187.96,190.5,Orthodox,7.36,0.54,0.0,0.0,0.0,9.62,0.5,0.0
Oscar Cota,104.32616,41.18082191780822,182.88,182.88,Orthodox,0.33,0.41,0.0,0.0,1.0,2.47,0.41,0.6
Patrick Cote,77.11064,45.81095890410959,180.34,190.5,Orthodox,2.81,0.48,0.68,0.2,0.2,3.21,0.48,0.43
JC Cottrell,70.30676,36.12328767123287,175.26,,Orthodox,0.79,0.25,0.79,1.0,0.0,2.75,0.45,0.5
JR Coughran,65.77083999999999,31.589041095890412,167.64000000000001,,Orthodox,12.29,0.57,0.0,0.0,0.0,6.8,0.45,0.75
Rashad Coulter,92.98636,44.06575342465754,180.34,193.04,Orthodox,4.82,0.56,0.0,0.0,0.0,6.68,0.5,0.62
Dave Courchaine,77.11064,42.865753424657534,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Couture,92.98636,62.512328767123286,185.42000000000002,190.5,Orthodox,2.85,0.57,2.78,0.46,0.5,1.53,0.59,0.58
Kim Couture,61.23492,50.013698630136986,172.72,,Orthodox,12.12,0.8,0.0,0.0,0.0,2.31,0.69,0.0
Ryan Couture,70.30676,43.31780821917808,177.8,185.42000000000002,Orthodox,3.54,0.45,1.55,0.29,1.3,2.87,0.54,0.46
Nikk Covert,83.91452,56.38904109589041,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colby Covington,77.11064,37.824657534246576,180.34,182.88,Orthodox,3.81,0.38,3.64,0.42,0.2,3.09,0.54,0.68
Hailey Cowan,61.23492,33.84931506849315,172.72,170.18,Southpaw,2.5,0.42,1.63,0.36,0.0,2.79,0.33,0.8
Jeff Cox,70.30676,57.394520547945206,177.8,,Orthodox,0.56,0.25,4.23,0.5,0.0,1.69,0.33,0.8
Nathan Coy,77.11064,47.413698630136984,177.8,175.26,Southpaw,3.88,0.52,3.17,0.47,0.0,2.4,0.61,0.5
Andrew Craig,77.11064,39.92876712328767,185.42000000000002,193.04,Orthodox,2.39,0.4,0.53,0.37,0.0,3.01,0.5,0.72
Paul Craig,92.98636,38.06301369863014,190.5,193.04,Orthodox,2.5,0.45,1.43,0.18,1.3,3.04,0.43,0.35
Dan Cramer,77.11064,40.136986301369866,187.96,,Orthodox,0.97,0.3,0.0,0.0,0.5,2.1,0.31,0.66
Alberto Crane,70.30676,49.441095890410956,165.1,,Orthodox,0.43,0.25,0.0,0.0,4.0,2.61,0.57,0.5
Tim Credeur,83.91452,48.45479452054794,190.5,190.5,Orthodox,3.59,0.3,0.41,1.0,3.3,3.13,0.57,0.5
Paul Creighton,70.30676,55.556164383561644,167.64000000000001,,Southpaw,0.72,0.75,5.37,0.37,0.0,4.65,0.3,0.0
Helena Crevar,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Crispim,65.77083999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Crispin,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melissa Croden,61.23492,34.68767123287671,,,Orthodox,6.81,0.56,2.06,0.66,0.0,2.89,0.54,0.75
Kevin Croom,61.23492,38.43287671232877,180.34,185.42000000000002,Orthodox,2.65,0.34,0.48,0.05,0.5,3.1,0.41,0.3
Kiefer Crosbie,77.11064,35.706849315068496,180.34,177.8,Switch,4.46,0.64,0.0,0.0,0.0,5.8,0.46,0.4
Ken Cross,70.30676,31.205479452054796,182.88,182.88,Southpaw,2.2,0.57,1.0,0.12,0.0,1.4,0.55,0.66
Jeff Crotty,70.30676,,,,,0.93,0.35,5.0,0.38,1.0,3.33,0.54,0.0
Allen Crowder,111.13004,36.11232876712329,190.5,193.04,Orthodox,2.95,0.51,1.85,0.33,1.2,2.95,0.56,1.0
Daron Cruickshank,70.30676,40.52602739726027,172.72,182.88,Switch,2.88,0.38,2.04,0.41,0.2,2.98,0.57,0.6
Richard Crunkilton,70.30676,46.07397260273972,170.18,,Orthodox,1.72,0.41,4.08,0.61,1.3,1.45,0.58,0.65
Jimmy Crute,92.98636,29.78904109589041,187.96,187.96,Orthodox,4.15,0.52,4.39,0.52,2.0,3.65,0.42,0.58
Marcio Cruz,105.233344,47.66301369863014,193.04,,Orthodox,2.92,0.46,0.53,0.07,1.6,1.51,0.68,0.37
Dominick Cruz,61.23492,40.78356164383562,172.72,172.72,Orthodox,3.91,0.33,2.82,0.42,0.1,2.61,0.7,0.83
Aalon Cruz,65.77083999999999,36.24657534246575,182.88,198.12,Switch,7.58,0.39,0.0,0.0,0.0,8.88,0.58,0.0
Timmy Cuamba,61.23492,26.854794520547944,175.26,180.34,Orthodox,2.77,0.44,1.31,0.31,0.0,3.58,0.57,0.72
Jay Cucciniello,70.30676,39.41095890410959,170.18,,Orthodox,0.93,0.21,0.0,0.0,0.0,4.73,0.36,0.71
Emilio Cuellar,56.699,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Culibao,65.77083999999999,31.56986301369863,177.8,185.42000000000002,Orthodox,3.41,0.44,0.0,0.0,0.3,3.04,0.59,0.65
Chris Culley,65.77083999999999,39.73972602739726,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abel Cullum,63.049288,38.66575342465753,170.18,,Orthodox,1.82,0.4,4.01,0.52,2.8,1.23,0.46,0.0
Zak Cummings,92.98636,41.38356164383562,182.88,190.5,Southpaw,2.96,0.35,0.62,0.28,0.6,2.91,0.55,0.66
Everett Cummings,92.98636,,,,,0.43,0.6,0.0,0.0,2.2,4.34,0.45,0.0
Patrick Cummins,92.98636,45.0958904109589,187.96,193.04,Orthodox,4.26,0.5,4.49,0.41,0.1,3.35,0.55,0.28
Luke Cummo,77.11064,45.652054794520545,182.88,187.96,Orthodox,1.74,0.43,0.89,0.55,1.4,1.5,0.59,0.42
Hugo Cunha,119.294696,32.868493150684934,190.5,200.66,Orthodox,0.6,0.3,0.0,0.0,0.0,3.01,0.34,0.0
Alton Cunningham,92.98636,32.484931506849314,187.96,195.58,Orthodox,3.33,0.75,1.67,0.1,0.0,4.94,0.2,1.0
AJ Cunningham,61.23492,31.279452054794522,177.8,180.34,Orthodox,4.22,0.29,0.0,0.0,0.5,6.31,0.48,0.46
Tommy Cuozzi Jr.,65.77083999999999,26.295890410958904,175.26,180.34,Orthodox,2.43,0.17,0.0,0.0,0.0,14.22,0.34,0.0
Santo Curatolo,56.699,30.915068493150685,160.02,157.48,Southpaw,1.4,0.39,2.0,0.33,0.0,6.07,0.34,1.0
Larry Cureton,108.86207999999999,,187.96,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Curran,61.23492,48.3041095890411,167.64000000000001,175.26,Orthodox,1.54,0.31,0.35,0.12,1.2,2.48,0.6,0.35
Kailin Curran,52.16308,34.69041095890411,162.56,165.1,Orthodox,3.89,0.43,2.0,0.57,0.6,4.75,0.53,0.61
Pat Curran,65.77083999999999,38.3041095890411,175.26,,,4.7,0.58,2.5,0.62,0.0,4.4,0.63,0.66
Will Currie,83.91452,27.095890410958905,190.5,193.04,Switch,2.73,0.47,2.0,0.13,0.0,5.67,0.44,0.5
Chris Curtis,77.11064,38.43287671232877,177.8,190.5,Orthodox,5.98,0.5,0.0,0.0,0.0,6.19,0.54,0.82
Ion Cutelaba,92.98636,32.010958904109586,185.42000000000002,190.5,Southpaw,4.26,0.43,3.77,0.49,0.1,3.34,0.47,0.75
Gleidson Cutis,70.30676,36.863013698630134,175.26,,Orthodox,2.99,0.52,0.0,0.0,0.0,8.28,0.59,0.0
Sarah D'alelio,65.77083999999999,45.02191780821918,170.18,,,2.4,0.33,0.0,0.0,0.0,0.0,1.0,1.0
Marcos da Matta,65.77083999999999,52.76712328767123,162.56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrique da Silva,92.98636,36.298630136986304,190.5,193.04,Orthodox,3.89,0.6,0.25,0.14,0.2,5.28,0.4,0.22
Ariane da Silva,56.699,31.893150684931506,167.64000000000001,170.18,Orthodox,4.05,0.41,0.47,0.38,0.3,4.4,0.5,0.68
Alex Da Silva,70.30676,29.86849315068493,172.72,185.42000000000002,Orthodox,2.14,0.46,1.97,0.43,0.3,2.52,0.56,0.76
Radley Da Silva,65.77083999999999,30.495890410958904,175.26,180.34,Orthodox,0.27,0.22,6.0,1.0,0.0,0.93,0.48,1.0
Henrique Da Silva Lopes,108.86207999999999,40.78630136986301,190.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deni Daffa,70.30676,26.273972602739725,182.88,187.96,Orthodox,3.47,0.38,0.0,0.0,0.0,6.45,0.38,0.0
Nicolas Dalby,77.11064,41.09315068493151,180.34,187.96,Orthodox,4.05,0.43,0.98,0.27,0.1,3.69,0.52,0.58
Paul Daley,77.11064,42.83013698630137,175.26,193.04,Orthodox,3.14,0.47,0.91,0.4,0.0,2.37,0.6,0.64
Dave Dalgliesh,92.98636,47.71506849315068,187.96,,Orthodox,0.0,0.0,0.0,0.0,0.0,1.85,0.5,0.0
Richard Dalton,92.98636,48.42739726027397,185.42000000000002,,Orthodox,1.2,0.69,1.0,0.11,0.0,3.27,0.25,0.0
Aisling Daly,52.16308,37.989041095890414,157.48,162.56,Orthodox,2.92,0.52,2.15,0.41,0.9,1.4,0.55,0.33
Marko Damiani,77.11064,,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Damiani,77.11064,35.3041095890411,177.8,175.26,Orthodox,1.67,0.23,0.0,0.0,0.0,4.17,0.37,0.5
Rodrigo Damm,70.30676,45.88219178082192,170.18,180.34,Orthodox,3.5,0.36,0.44,0.16,0.3,5.61,0.57,0.8
Carina Damm,61.23492,,162.56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batgerel Danaa,61.23492,36.46027397260274,170.18,177.8,Orthodox,5.38,0.36,0.52,0.5,0.0,4.21,0.47,0.62
Cindy Dandois,61.23492,41.15068493150685,170.18,,Orthodox,3.13,0.32,5.0,0.55,0.0,3.4,0.58,0.0
Peter Danesoe,61.23492,25.29041095890411,175.26,172.72,Orthodox,4.99,0.52,0.0,0.0,0.0,6.73,0.38,0.62
Jarjis Danho,120.20188,42.18356164383562,190.5,187.96,Orthodox,3.38,0.5,0.51,0.16,0.0,5.25,0.49,1.0
Jose Daniel Medina,83.91452,34.59178082191781,182.88,187.96,Orthodox,2.16,0.36,0.4,0.33,0.0,5.07,0.46,0.27
Raymond Daniels,83.91452,45.64657534246575,187.96,,Southpaw,0.0,0.0,0.0,0.0,3.0,2.61,0.38,0.33
Marques Daniels,70.30676,47.52328767123288,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anvarbek Daniyalbekov,83.91452,30.561643835616437,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Dantas,107.954896,46.81095890410959,187.96,,Orthodox,0.21,0.25,0.0,0.0,3.1,1.87,0.6,0.0
Eduardo Dantas,61.23492,36.87397260273973,177.8,,,3.33,0.6,4.0,0.23,0.0,3.0,0.6,1.0
Mac Danzig,70.30676,45.96986301369863,172.72,177.8,Orthodox,3.39,0.48,1.2,0.37,0.6,3.44,0.57,0.46
Karen Darabedyan,70.30676,39.00547945205479,170.18,172.72,Orthodox,3.43,0.51,2.14,0.75,0.0,2.62,0.67,0.0
Beneil Dariush,70.30676,36.62191780821918,177.8,182.88,Southpaw,3.78,0.49,2.12,0.38,0.8,2.61,0.57,0.82
Sean Daugherty,79.3786,50.05205479452055,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Daukaus,83.91452,32.8054794520548,187.96,193.04,Southpaw,3.25,0.53,2.11,0.25,1.9,2.93,0.42,0.82
Chris Daukaus,92.98636,36.23287671232877,190.5,193.04,Orthodox,6.05,0.5,0.0,0.0,0.0,4.64,0.55,1.0
Brian Davidson,65.77083999999999,50.084931506849315,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Davis,70.30676,,175.26,,Orthodox,3.09,0.5,0.0,0.0,0.0,6.19,0.64,0.0
Marcus Davis,77.11064,52.33150684931507,177.8,177.8,Southpaw,2.72,0.39,1.6,0.48,1.4,2.79,0.65,0.47
LC Davis,61.23492,45.14794520547945,172.72,175.26,Southpaw,2.04,0.3,2.27,0.46,0.2,2.1,0.59,0.66
Phil Davis,92.98636,41.23561643835617,187.96,200.66,Orthodox,2.85,0.34,2.99,0.38,0.6,1.33,0.72,0.72
Lemont Davis,77.11064,,172.72,,Orthodox,0.87,0.54,1.0,0.5,1.0,1.27,0.55,0.0
Mike Davis,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Davis,92.98636,42.723287671232875,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Davis,61.23492,41.21095890410959,167.64000000000001,172.72,Orthodox,4.63,0.49,0.95,0.44,0.7,4.45,0.54,0.34
Danny Davis,77.11064,43.4,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Davis,61.23492,35.61643835616438,177.8,182.88,Orthodox,4.68,0.35,0.74,0.42,0.1,4.62,0.58,0.57
Mike Davis,70.30676,33.1972602739726,182.88,182.88,Orthodox,4.73,0.53,2.4,0.44,0.8,5.23,0.54,0.6
Hakeem Dawodu,65.77083999999999,34.465753424657535,172.72,185.42000000000002,Orthodox,5.45,0.5,0.0,0.0,0.0,3.37,0.56,0.65
Grant Dawson,70.30676,31.824657534246576,177.8,182.88,Switch,3.2,0.52,3.87,0.4,1.1,2.11,0.44,0.57
Jason Day,83.91452,44.59178082191781,182.88,182.88,Orthodox,3.61,0.54,1.13,1.0,0.0,3.46,0.47,0.0
Martin Day,65.77083999999999,37.106849315068494,177.8,185.42000000000002,Orthodox,3.97,0.45,0.72,0.6,0.5,3.79,0.53,0.65
Angel De Anda,102.0582,40.56438356164384,175.26,,Orthodox,5.68,0.46,0.0,0.0,0.0,6.32,0.47,0.0
Yorgan De Castro,113.398,39.0027397260274,182.88,187.96,Orthodox,2.46,0.43,0.0,0.0,0.0,3.85,0.53,0.77
Geraldo de Freitas,61.23492,34.21917808219178,170.18,182.88,Orthodox,3.67,0.52,3.0,0.45,0.0,2.62,0.5,0.59
Philip De Fries,113.398,39.66575342465753,195.58,200.66,Orthodox,2.3,0.47,3.29,0.42,0.6,3.0,0.37,1.0
Chris de la Rocha,113.398,46.605479452054794,190.5,203.2,Orthodox,4.08,0.45,2.02,0.3,1.0,6.37,0.43,0.33
Montana De La Rosa,56.699,30.84109589041096,170.18,172.72,Orthodox,2.9,0.37,1.85,0.33,0.8,3.39,0.45,0.68
Mark De La Rosa,61.23492,31.2986301369863,167.64000000000001,165.1,Orthodox,3.13,0.35,0.54,0.13,0.2,5.0,0.48,0.4
Mike de la Torre,65.77083999999999,39.24383561643835,180.34,180.34,Orthodox,3.21,0.39,0.36,0.16,0.0,4.75,0.51,0.83
Rodrigo de Lima,70.30676,34.772602739726025,170.18,,Orthodox,1.29,0.33,2.66,0.36,1.3,5.5,0.32,0.0
Edilberto de Oliveira,77.11064,43.07945205479452,182.88,,Orthodox,4.12,0.32,0.0,0.0,0.0,6.79,0.61,0.0
Johil de Oliveira,77.11064,56.38082191780822,167.64000000000001,,Orthodox,0.51,0.34,1.1,0.5,0.6,0.73,0.58,0.44
Jorge de Oliveira,70.30676,45.915068493150685,172.72,,Orthodox,1.26,0.31,0.0,0.0,0.0,4.84,0.48,0.22
Jair De Oliveira,92.98636,29.60821917808219,175.26,175.26,,3.98,0.6,0.0,0.0,0.0,3.45,0.69,0.0
Isabela de Padua,56.699,34.29041095890411,160.02,162.56,Orthodox,1.0,0.35,2.0,0.66,1.0,2.07,0.5,0.0
Gloria de Paula,52.16308,30.523287671232875,165.1,170.18,Orthodox,4.89,0.53,0.74,0.37,0.5,3.77,0.66,0.65
Germaine de Randamie,61.23492,41.657534246575345,175.26,180.34,Orthodox,2.57,0.46,0.0,0.0,0.4,2.0,0.65,0.65
Reinier de Ridder,83.91452,35.28219178082192,193.04,198.12,Southpaw,2.2,0.53,2.68,0.3,0.7,2.04,0.48,0.5
Crezio de Souza,77.11064,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl Deaton,70.30676,36.06849315068493,170.18,175.26,Orthodox,1.53,0.31,0.0,0.0,0.0,1.85,0.61,0.5
Tom DeBlass,83.91452,43.605479452054794,182.88,,Orthodox,1.5,0.35,1.0,0.5,0.5,4.43,0.37,0.28
Issac DeJesus,65.77083999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RafaelDel Real,102.0582,,180.34,,,5.58,0.4,20.93,1.0,0.0,0.0,0.0,1.0
Shane del Rosario,113.398,42.24383561643835,193.04,,Southpaw,3.93,0.6,1.2,0.4,2.4,2.97,0.54,0.16
Wallen Del Rosario,56.699,32.75342465753425,162.56,170.18,Orthodox,1.4,0.32,1.0,0.16,0.0,4.73,0.4,1.0
Yadier del Valle,65.77083999999999,29.386301369863013,175.26,175.26,Southpaw,6.25,0.67,2.08,0.42,3.5,2.87,0.52,0.75
Jose Delano,65.77083999999999,29.265753424657536,172.72,177.8,Orthodox,9.73,0.65,0.0,0.0,0.0,2.53,0.72,0.6
Humberto DeLeon,61.23492,36.1013698630137,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolando Delgado,70.30676,44.07945205479452,190.5,195.58,Orthodox,1.56,0.4,1.17,0.22,3.5,1.83,0.62,0.0
Israel Delgado,70.30676,,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Delgado,65.77083999999999,27.65753424657534,180.34,187.96,Switch,8.22,0.54,1.81,0.42,0.0,5.44,0.47,0.6
Ante Delija,108.408488,35.367123287671234,190.5,198.12,Orthodox,4.81,0.45,0.0,0.0,0.0,2.65,0.38,0.0
Jack Della Maddalena,77.11064,29.268493150684932,180.34,185.42000000000002,Switch,6.84,0.52,0.16,0.11,0.2,4.53,0.64,0.69
Roland Delorme,61.23492,42.00821917808219,175.26,180.34,Orthodox,2.28,0.44,2.51,0.34,1.6,4.32,0.4,0.42
Jon Delos Reyes,56.699,38.33698630136986,167.64000000000001,170.18,Orthodox,2.99,0.38,3.2,0.83,1.9,4.14,0.51,0.55
Jason DeLucia,86.18248,56.41917808219178,180.34,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin DeMoney,77.11064,40.47123287671233,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanessa Demopoulos,56.699,37.24109589041096,157.48,149.86,Orthodox,3.37,0.39,0.32,0.09,0.4,5.39,0.41,0.26
Chris Dempsey,83.91452,38.28219178082192,177.8,182.88,Orthodox,2.25,0.32,2.64,0.23,0.0,2.82,0.65,0.16
Nick Denis,61.23492,42.1945205479452,170.18,,Orthodox,6.54,0.53,2.8,1.0,0.0,5.42,0.36,0.8
Thomas Denny,77.11064,54.68219178082192,177.8,,Orthodox,2.36,0.45,1.48,0.17,1.5,4.69,0.4,0.42
Robert Densley,70.30676,,175.26,,,1.81,0.47,0.0,0.0,0.0,0.4,0.6,0.5
Jason Dent,70.30676,45.52602739726027,177.8,180.34,Orthodox,2.01,0.39,0.0,0.0,1.4,3.7,0.62,0.26
Mackenzie Dern,52.16308,32.73698630136986,162.56,160.02,Orthodox,3.47,0.41,0.93,0.18,1.1,3.93,0.51,0.37
Booker DeRousse,92.98636,44.74794520547945,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony DeSouza,77.11064,51.41095890410959,182.88,177.8,Southpaw,1.12,0.52,2.25,0.42,1.5,1.57,0.41,0.4
Robelis Despaigne,120.20188,37.276712328767125,200.66,213.36,Orthodox,2.11,0.59,0.0,0.0,0.0,2.54,0.46,0.5
Cory Devela,83.91452,41.37534246575343,152.4,,Orthodox,4.07,0.41,1.07,0.12,0.0,4.0,0.47,0.62
John Devine,,47.92876712328767,,,,1.52,0.18,0.0,0.0,0.0,2.28,0.57,0.0
Edwin DeWees,83.91452,43.37260273972603,185.42000000000002,,Orthodox,1.53,0.33,2.18,0.66,3.3,6.19,0.39,0.0
Alessio Di Chirico,83.91452,36.01917808219178,182.88,187.96,Orthodox,3.32,0.39,1.46,0.39,0.0,3.44,0.61,0.83
Micol Di Segni,52.16308,37.97534246575343,160.02,152.4,Orthodox,7.47,0.4,0.0,0.0,0.0,5.87,0.33,0.37
Cyrille Diabate,92.98636,52.21369863013699,198.12,205.74,Southpaw,4.06,0.71,1.17,0.83,0.2,1.78,0.6,0.53
Thomas Diagne,69.853168,42.298630136986304,185.42000000000002,,,4.53,0.48,2.0,1.0,0.0,4.53,0.63,0.66
Marc Diakiese,70.30676,32.75890410958904,177.8,185.42000000000002,Orthodox,2.54,0.4,3.29,0.43,0.0,2.64,0.52,0.66
Tyler Diamond,65.77083999999999,34.75616438356165,170.18,175.26,Orthodox,3.4,0.47,3.0,0.75,0.0,2.53,0.44,0.7
Blood Diamond,77.11064,37.443835616438356,180.34,193.04,Switch,3.12,0.55,0.0,0.0,0.0,2.17,0.48,0.73
Eldo Xavier Dias,81.64656,61.443835616438356,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Dias,65.77083999999999,46.172602739726024,175.26,,Orthodox,1.13,0.27,3.17,0.47,1.2,2.19,0.6,1.0
Hacran Dias,70.30676,41.512328767123286,172.72,175.26,Orthodox,2.08,0.41,2.5,0.39,0.5,3.31,0.55,0.76
Victor Dias,56.699,34.98082191780822,167.64000000000001,175.26,Orthodox,2.87,0.44,5.0,0.41,0.0,5.8,0.55,0.0
Luis Felipe Dias,83.91452,30.91780821917808,177.8,187.96,,1.77,0.38,6.24,0.57,1.6,2.7,0.52,0.66
Magno Dias,61.23492,30.04931506849315,165.1,170.18,,2.44,0.45,1.41,0.33,1.4,7.32,0.5,0.0
Nick Diaz,77.11064,42.38630136986301,185.42000000000002,193.04,Southpaw,5.71,0.42,1.28,0.32,1.0,3.84,0.59,0.6
Nate Diaz,77.11064,40.679452054794524,182.88,193.04,Southpaw,4.57,0.45,1.05,0.3,1.3,3.77,0.52,0.41
Michael Diaz,117.93392,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Diaz,65.77083999999999,46.87397260273973,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Diaz,65.77083999999999,37.64931506849315,177.8,,Southpaw,0.48,0.42,2.4,0.5,0.0,3.84,0.51,0.0
Ozzy Diaz,83.91452,35.07397260273972,193.04,200.66,Orthodox,6.44,0.5,0.0,0.0,0.0,7.23,0.59,0.5
Juan Diaz,61.23492,27.53972602739726,172.72,175.26,Orthodox,5.82,0.39,3.01,0.33,0.0,5.02,0.6,0.0
Mark Dickman,65.77083999999999,41.42191780821918,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Diekmann,111.583632,49.202739726027396,162.56,,,0.28,0.05,0.0,0.0,0.0,8.17,0.25,0.0
Kyle Dietz,61.23492,39.64383561643836,172.72,,Orthodox,1.82,0.45,0.0,0.0,0.0,2.08,0.62,0.0
Seth Dikun,61.23492,45.37808219178082,177.8,175.26,Orthodox,1.45,0.26,0.0,0.0,0.9,2.18,0.55,0.45
TJ Dillashaw,61.23492,39.865753424657534,167.64000000000001,170.18,Orthodox,5.09,0.41,1.56,0.3,0.8,3.47,0.62,0.77
Ralph Dillon,92.98636,,187.96,,Orthodox,0.34,0.14,0.0,0.0,0.0,0.69,0.6,0.0
Drew Dimanlig,83.91452,,,,,3.7,0.73,0.0,0.0,0.0,3.17,0.2,0.0
Ding Meng,77.11064,31.224657534246575,187.96,185.42000000000002,Orthodox,3.4,0.5,1.0,0.5,0.0,3.87,0.48,0.0
Rodolfo Marques Diniz,61.23492,41.90958904109589,167.64000000000001,,,1.08,0.32,0.0,0.0,1.8,2.36,0.33,0.5
Jhonata Diniz,115.212368,34.49041095890411,193.04,200.66,Orthodox,3.89,0.56,0.0,0.0,0.0,3.62,0.56,0.7
Helio Dipp,83.91452,46.02739726027397,195.58,,Orthodox,0.6,0.25,0.0,0.0,0.0,1.8,0.62,0.5
Rico DiSciullo,61.23492,39.18904109589041,172.72,,Orthodox,1.71,0.33,0.0,0.0,0.0,4.41,0.56,0.0
Matt Dixon,77.11064,30.19178082191781,177.8,190.5,Switch,1.97,0.43,3.06,0.3,0.0,4.56,0.37,0.0
John Dixson,124.7378,64.1972602739726,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Do,56.699,,162.56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Doane,61.23492,39.35342465753425,170.18,177.8,Orthodox,1.75,0.4,2.11,0.45,0.8,1.68,0.53,0.52
Drew Dober,70.30676,37.16712328767123,172.72,177.8,Southpaw,4.52,0.41,0.63,0.16,0.1,4.34,0.52,0.58
