event,bout,outcome,weightclass,method,round_end,round_end_time,time_format,referee,details,url,date,round_total,fighter1,fighter2,win_streak1,win_streak2,win_streak_delta,dob1,reach1,height1,dob2,reach2,height2,age1,age2,age_delta,reach_delta,height_delta
UFC Fight Night: Hernandez vs. Pereira,Rob Font  vs. Kyler Phillips ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Mike Bell 28 - 29.Derek Cleary 28 - 29.Junichiro Kamijo 28 - 29.,http://ufcstats.com/fight-details/f01b97e864cb4b8b,2024-10-19,3.0,Rob Font,Kyler Phillips,0.0,3.0,-3.0,1987-06-25,180.34,172.72,1995-06-12,182.88,172.72,37.319644079397676,29.35523613963039,7.964407939767288,-2.539999999999992,0.0
UFC Fight Night: Hernandez vs. Pereira,Charles Johnson  vs.  Sumudaerji ,Fighter1,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29.Chris Leben 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/503d7342cc08109f,2024-10-19,3.0,Charles Johnson,Sumudaerji,3.0,0.0,3.0,1991-01-10,177.8,175.26,1996-01-20,182.88,172.72,33.7741273100616,28.747433264887064,5.026694045174537,-5.079999999999984,2.539999999999992
UFC Fight Night: Hernandez vs. Pereira,Jake Hadley  vs. Cameron Smotherman ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 26 - 30.Ben Cartlidge 27 - 29.Derek Cleary 27 - 29.,http://ufcstats.com/fight-details/a2f46e94aa6b0c64,2024-10-19,3.0,Jake Hadley,Cameron Smotherman,1.0,0.0,1.0,1996-08-03,177.8,170.18,1997-09-17,175.26,175.26,28.210814510609172,27.08829568788501,1.1225188227241603,2.5400000000000205,-5.079999999999984
UFC Fight Night: Hernandez vs. Pereira,Darren Elkins  vs. Daniel Pineda ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Ben Cartlidge 28 - 29.Junichiro Kamijo 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/0599f35e6679de02,2024-10-19,3.0,Darren Elkins,Daniel Pineda,1.0,0.0,1.0,1984-05-16,180.34,177.8,1985-08-06,175.26,170.18,40.427104722792606,39.20328542094456,1.2238193018480459,5.0800000000000125,7.6200000000000045
UFC Fight Night: Hernandez vs. Pereira,Matheus Nicolau  vs. Asu Almabayev ,Fighter2,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Mike Bell 28 - 29.Ron McCarthy 28 - 29.Brian Puccillo 28 - 29.,http://ufcstats.com/fight-details/c61923255389e67c,2024-10-19,3.0,Matheus Nicolau,Asu Almabayev,0.0,3.0,-3.0,1993-01-06,167.64,167.64,1994-01-25,165.1,162.56,31.783709787816566,30.732375085557837,1.0513347022587283,2.539999999999992,5.079999999999984
UFC Fight Night: Hernandez vs. Pereira,Brad Katona  vs. Jean Matsumoto ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29.Derek Cleary 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/308f6cb830019ea9,2024-10-19,3.0,Brad Katona,Jean Matsumoto,1.0,1.0,0.0,1991-12-19,162.56,167.64,1999-09-09,172.72,167.64,32.83504449007529,25.111567419575632,7.7234770704996585,-10.159999999999997,0.0
UFC Fight Night: Hernandez vs. Pereira,Austen Lane  vs. Robelis Despaigne ,Fighter1,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Adalaide Byrd 28 - 29.Junichiro Kamijo 28 - 29.Brian Puccillo 28 - 29.,http://ufcstats.com/fight-details/32b8c6c4b735d712,2024-10-19,3.0,Austen Lane,Robelis Despaigne,0.0,0.0,0.0,1987-11-09,203.2,198.12,1988-09-09,213.36,200.66,36.94455852156057,36.10951403148528,0.8350444900752905,-10.160000000000025,-2.539999999999992
UFC Fight Night: Royval vs. Taira,Brandon Royval  vs. Tatsuro Taira ,Fighter1,Flyweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Jason Herzog,Chris Lee 47 - 48.Sal D'amato 48 - 47.Ron McCarthy 47 - 48.,http://ufcstats.com/fight-details/998bde5639c61adb,2024-10-12,5.0,Brandon Royval,Tatsuro Taira,1.0,5.0,-4.0,1992-08-16,172.72,175.26,2000-01-27,177.8,170.18,32.15605749486653,24.709103353867214,7.446954140999317,-5.0800000000000125,5.079999999999984
UFC Fight Night: Royval vs. Taira,Brad Tavares  vs. JunYong Park ,Fighter2,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),,Junichiro Kamijo 29 - 28.Mike Bell 28 - 29.Eric Colon 28 - 29.,http://ufcstats.com/fight-details/6fa2dae90bda4742,2024-10-12,3.0,Brad Tavares,JunYong Park,0.0,0.0,0.0,1987-12-21,187.96,185.42,1991-02-27,185.42,177.8,36.8104038329911,33.62354551676933,3.186858316221766,2.5400000000000205,7.619999999999976
UFC Fight Night: Royval vs. Taira,Chidi Njokuani  vs. Jared Gooden ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Mike Bell 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,http://ufcstats.com/fight-details/ee5c0b8a757992af,2024-10-12,3.0,Chidi Njokuani,Jared Gooden,1.0,1.0,0.0,1988-12-31,203.2,190.5,1993-12-05,195.58,182.88,35.780971937029435,30.85284052019165,4.928131416837786,7.619999999999976,7.6200000000000045
UFC Fight Night: Royval vs. Taira,Grant Dawson  vs. Rafa Garcia ,Fighter1,Lightweight,KO/TKO,2.0,1.7,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Back Control ,http://ufcstats.com/fight-details/98c29ba02cee5ba3,2024-10-12,3.0,Grant Dawson,Rafa Garcia,1.0,2.0,-1.0,1994-02-20,182.88,177.8,1994-08-05,177.8,170.18,30.642026009582477,30.187542778918548,0.4544832306639286,5.079999999999984,7.6200000000000045
UFC Fight Night: Royval vs. Taira,Daniel Rodriguez  vs. Alex Morono ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29.Sal D'amato 29 - 28.Mike Bell 28 - 29.,http://ufcstats.com/fight-details/f690949d90ff1dee,2024-10-12,3.0,Daniel Rodriguez,Alex Morono,0.0,0.0,0.0,1986-12-31,187.96,185.42,1990-08-16,182.88,180.34,37.782340862423,34.157426420260094,3.624914442162904,5.0800000000000125,5.079999999999984
UFC Fight Night: Royval vs. Taira,CJ Vergara  vs. Ramazan Temirov ,Fighter2,Flyweight,KO/TKO,1.0,2.83,3 Rnd (5-5-5),Jason Herzog,Punch to Body At Distance ,http://ufcstats.com/fight-details/f1cc9169813c4a3e,2024-10-12,3.0,CJ Vergara,Ramazan Temirov,0.0,0.0,0.0,1991-06-18,172.72,167.64,1997-01-31,160.02,162.56,33.319644079397676,27.696098562628336,5.62354551676934,12.699999999999989,5.079999999999984
UFC Fight Night: Royval vs. Taira,Jonathan Pearce  vs. Pat Sabatini ,Fighter2,Featherweight,Submission,1.0,4.1,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,http://ufcstats.com/fight-details/69a5895fde58432c,2024-10-12,3.0,Jonathan Pearce,Pat Sabatini,0.0,0.0,0.0,1992-05-01,180.34,182.88,1990-11-09,177.8,172.72,32.44900752908966,33.92470910335387,-1.4757015742642068,2.539999999999992,10.159999999999997
UFC Fight Night: Royval vs. Taira,Themba Gorimbo  vs. Niko Price ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30.Eric Colon 27 - 30.Sal D'amato 27 - 30.,http://ufcstats.com/fight-details/57415110bd494c79,2024-10-12,3.0,Themba Gorimbo,Niko Price,3.0,1.0,2.0,1991-01-23,195.58,185.42,1989-09-29,193.04,182.88,33.719370294318956,35.0362765229295,-1.3169062286105415,2.5400000000000205,2.539999999999992
UFC Fight Night: Royval vs. Taira,Junior Tafa  vs. Sean Sharaf ,Fighter1,Heavyweight,KO/TKO,2.0,2.25,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,http://ufcstats.com/fight-details/85854504ce1aa97a,2024-10-12,3.0,Junior Tafa,Sean Sharaf,0.0,0.0,0.0,1996-09-21,190.5,190.5,1993-07-11,195.58,190.5,28.057494866529773,31.255304585900067,-3.1978097193702943,-5.0800000000000125,0.0
UFC Fight Night: Royval vs. Taira,Dan Argueta  vs. Cody Haddon ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Mike Bell 27 - 30.Chris Lee 27 - 30.Tony Weeks 27 - 30.,http://ufcstats.com/fight-details/b23554da35a84fbc,2024-10-12,3.0,Dan Argueta,Cody Haddon,0.0,0.0,0.0,1993-08-13,172.72,170.18,1998-09-08,175.26,170.18,31.16495550992471,26.094455852156056,5.070499657768654,-2.539999999999992,0.0
UFC Fight Night: Royval vs. Taira,Clayton Carpenter  vs. Lucas Rocha ,Fighter1,Flyweight,Submission,2.0,2.2,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke ,http://ufcstats.com/fight-details/de484433eef22e1d,2024-10-12,3.0,Clayton Carpenter,Lucas Rocha,1.0,0.0,1.0,1996-06-09,167.64,167.64,2000-08-12,162.56,160.02,28.34223134839151,24.16700889801506,4.175222450376452,5.079999999999984,7.619999999999976
UFC 307: Pereira vs. Rountree Jr.,Alex Pereira  vs. Khalil Rountree Jr. ,Fighter1,Light Heavyweight,KO/TKO,4.0,4.53,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance ,http://ufcstats.com/fight-details/8c5e06c71f392f33,2024-10-05,5.0,Alex Pereira,Khalil Rountree Jr.,4.0,5.0,-1.0,1987-07-07,200.66,193.04,1990-02-26,193.04,185.42,37.24845995893224,34.60643394934976,2.64202600958248,7.6200000000000045,7.6200000000000045
UFC 307: Pereira vs. Rountree Jr.,Jose Aldo  vs. Mario Bautista ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mike Beltran,Chris Lee 29 - 28.Derek Cleary 28 - 29.Mike Bell 28 - 29.,http://ufcstats.com/fight-details/3d7d82fff71e395a,2024-10-05,3.0,Jose Aldo,Mario Bautista,1.0,5.0,-4.0,1986-09-09,177.8,170.18,1993-07-01,175.26,175.26,38.072553045859,31.263518138261464,6.809034907597539,2.5400000000000205,-5.079999999999984
UFC 307: Pereira vs. Rountree Jr.,Roman Dolidze  vs. Kevin Holland ,Fighter1,Middleweight,KO/TKO,1.0,5.0,3 Rnd (5-5-5),Jason Herzog,toRib injury,http://ufcstats.com/fight-details/5931cd9cf5da5f75,2024-10-05,3.0,Roman Dolidze,Kevin Holland,1.0,1.0,0.0,1988-07-15,193.04,187.96,1992-11-05,205.74,190.5,36.224503764544835,31.915126625598905,4.30937713894593,-12.700000000000017,-2.539999999999992
UFC 307: Pereira vs. Rountree Jr.,Stephen Thompson  vs. Joaquin Buckley ,Fighter2,Welterweight,KO/TKO,3.0,2.28,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance ,http://ufcstats.com/fight-details/69bca5091b2a31f6,2024-10-05,3.0,Stephen Thompson,Joaquin Buckley,0.0,4.0,-4.0,1983-02-11,190.5,182.88,1994-04-27,193.04,177.8,41.648186173853524,30.442162902121833,11.206023271731691,-2.539999999999992,5.079999999999984
UFC 307: Pereira vs. Rountree Jr.,Austin Hubbard  vs. Alexander Hernandez ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Tyler Tomlinson,Chris Lee 30 - 27.Dan Furse 28 - 29.Steve Faragher 28 - 29.,http://ufcstats.com/fight-details/e8aad69aace1d31f,2024-10-05,3.0,Austin Hubbard,Alexander Hernandez,1.0,0.0,1.0,1991-12-22,180.34,177.8,1992-10-01,182.88,175.26,32.78850102669404,32.01095140314853,0.7775496235455108,-2.539999999999992,2.5400000000000205
UFC 307: Pereira vs. Rountree Jr.,Cesar Almeida  vs. Ihor Potieria ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Dave Seljestad,Steve Faragher 27 - 30.Chris Lee 27 - 30.Dan Furse 27 - 30.,http://ufcstats.com/fight-details/ed5b6681ab4e83e5,2024-10-05,3.0,Cesar Almeida,Ihor Potieria,0.0,0.0,0.0,1988-03-28,187.96,185.42,1996-05-29,190.5,190.5,36.52292950034223,28.35318275154004,8.16974674880219,-2.539999999999992,-5.0800000000000125
UFC 307: Pereira vs. Rountree Jr.,Ryan Spann  vs. Ovince Saint Preux ,Fighter1,Light Heavyweight,Submission,1.0,1.58,3 Rnd (5-5-5),Mike Beltran,Guillotine Choke Standing ,http://ufcstats.com/fight-details/58dec0a39cdefa3f,2024-10-05,3.0,Ryan Spann,Ovince Saint Preux,0.0,1.0,-1.0,1991-08-24,200.66,195.58,1983-04-08,203.2,190.5,33.1170431211499,41.49486652977413,-8.37782340862423,-2.539999999999992,5.0800000000000125
UFC 307: Pereira vs. Rountree Jr.,Court McGee  vs. Tim Means ,Fighter1,Welterweight,Submission,1.0,3.32,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,http://ufcstats.com/fight-details/84b3577229880760,2024-10-05,3.0,Court McGee,Tim Means,0.0,0.0,0.0,1984-12-12,190.5,180.34,1984-02-20,190.5,187.96,39.813826146475016,40.62422997946612,-0.8104038329911063,0.0,-7.6200000000000045
UFC Fight Night: Moicano vs. Saint Denis,Renato Moicano  vs. Benoit Saint Denis ,Fighter1,Lightweight,KO/TKO,2.0,5.0,5 Rnd (5-5-5-5-5),Marc Goddard,,http://ufcstats.com/fight-details/7ca4c91bab696b89,2024-09-28,5.0,Renato Moicano,Benoit Saint Denis,3.0,0.0,3.0,1989-05-21,182.88,180.34,1995-12-18,185.42,180.34,35.356605065023956,28.78028747433265,6.576317590691307,-2.539999999999992,0.0
UFC Fight Night: Moicano vs. Saint Denis,Nassourdine Imavov  vs. Brendan Allen ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29.David Lethaby 28 - 29.Anders Ohlsson 28 - 29.,http://ufcstats.com/fight-details/62ff1e5deb124ff5,2024-09-28,3.0,Nassourdine Imavov,Brendan Allen,2.0,5.0,-3.0,1996-03-01,190.5,190.5,1995-12-28,190.5,187.96,28.577686516084874,28.752908966461327,-0.17522245037645234,0.0,2.539999999999992
UFC Fight Night: Moicano vs. Saint Denis,William Gomis  vs. Joanderson Brito ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 28 - 29.Anders Ohlsson 29 - 28.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/19706d8ba0edf9cd,2024-09-28,3.0,William Gomis,Joanderson Brito,3.0,5.0,-2.0,1997-06-13,185.42,182.88,1995-02-11,182.88,172.72,27.293634496919918,29.6290212183436,-2.3353867214236814,2.539999999999992,10.159999999999997
UFC Fight Night: Moicano vs. Saint Denis,Kevin Jousset  vs. Bryan Battle ,Fighter2,Welterweight,KO/TKO,2.0,3.78,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance ,http://ufcstats.com/fight-details/45f00a42a17f8e2a,2024-09-28,3.0,Kevin Jousset,Bryan Battle,2.0,0.0,2.0,1993-05-02,190.5,187.96,1994-09-21,195.58,185.42,31.408624229979466,30.02053388090349,1.388090349075977,-5.0800000000000125,2.5400000000000205
UFC Fight Night: Moicano vs. Saint Denis,Morgan Charriere  vs. Gabriel Miranda ,Fighter1,Featherweight,KO/TKO,2.0,0.45,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance ,http://ufcstats.com/fight-details/f114929ed709606e,2024-09-28,3.0,Morgan Charriere,Gabriel Miranda,0.0,1.0,-1.0,1995-10-26,175.26,172.72,1990-03-25,180.34,180.34,28.92539356605065,34.51334702258727,-5.587953456536617,-5.0800000000000125,-7.6200000000000045
UFC Fight Night: Moicano vs. Saint Denis,Fares Ziam  vs. Matt Frevola ,Fighter1,Lightweight,KO/TKO,3.0,2.98,3 Rnd (5-5-5),Loic Pora,Knee to Head In Clinch ,http://ufcstats.com/fight-details/d806aacf5b6ba7f6,2024-09-28,3.0,Fares Ziam,Matt Frevola,3.0,0.0,3.0,1997-03-21,190.5,185.42,1990-06-11,180.34,175.26,27.523613963039015,34.299794661190965,-6.776180698151951,10.159999999999997,10.159999999999997
UFC Fight Night: Moicano vs. Saint Denis,Ion Cutelaba  vs. Ivan Erslan ,Fighter1,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Anders Ohlsson 28 - 29.Damien Gluski 29 - 28.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/89b772f864acb637,2024-09-28,3.0,Ion Cutelaba,Ivan Erslan,0.0,0.0,0.0,1993-12-14,190.5,185.42,1991-11-15,182.88,187.96,30.78986995208761,32.87063655030801,-2.0807665982203964,7.6200000000000045,-2.5400000000000205
UFC Fight Night: Moicano vs. Saint Denis,Oumar Sy  vs. Da Woon Jung ,Fighter1,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 27 - 30.Sal D'amato 27 - 30.David Lethaby 27 - 30.,http://ufcstats.com/fight-details/3599e9de4ae0e171,2024-09-28,3.0,Oumar Sy,Da Woon Jung,1.0,0.0,1.0,1995-11-21,210.82,193.04,1993-12-07,198.12,193.04,28.854209445585216,30.809034907597535,-1.9548254620123195,12.699999999999989,0.0
UFC Fight Night: Moicano vs. Saint Denis,Ludovit Klein  vs. Roosevelt Roberts ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Christophe Chapuis,Ludovic Dandine 27 - 30.Anders Ohlsson 28 - 29.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/e01019fbfe0e9528,2024-09-28,3.0,Ludovit Klein,Roosevelt Roberts,3.0,0.0,3.0,1995-02-22,182.88,170.18,1994-02-11,185.42,187.96,29.598904859685145,30.628336755646817,-1.0294318959616717,-2.539999999999992,-17.78
UFC Fight Night: Moicano vs. Saint Denis,Taylor Lapilus  vs. Vince Morales ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Mongi Zitouni 27 - 30.Ben Cartlidge 27 - 30.David Lethaby 27 - 30.,http://ufcstats.com/fight-details/d063d46208c560b1,2024-09-28,3.0,Taylor Lapilus,Vince Morales,1.0,0.0,1.0,1992-04-08,185.42,167.64,1990-11-12,177.8,170.18,32.473648186173854,33.87816563997262,-1.4045174537987677,7.619999999999976,-2.5400000000000205
UFC Fight Night: Moicano vs. Saint Denis,Daniel Barez  vs. Victor Altamirano ,Fighter1,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ludovic Dandine 28 - 29.David Lethaby 28 - 29.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/47d978a984a163aa,2024-09-28,3.0,Daniel Barez,Victor Altamirano,0.0,0.0,0.0,1988-12-10,167.64,167.64,1991-01-23,177.8,172.72,35.800136892539356,33.68104038329911,2.1190965092402436,-10.160000000000025,-5.0800000000000125
UFC Fight Night: Moicano vs. Saint Denis,Bolaji Oki  vs. Chris Duncan ,Fighter2,Lightweight,Submission,1.0,3.57,3 Rnd (5-5-5),Loic Pora,Guillotine Choke From Guard ,http://ufcstats.com/fight-details/eedc7fccf7037949,2024-09-28,3.0,Bolaji Oki,Chris Duncan,1.0,0.0,1.0,1995-11-15,185.42,177.8,1993-05-10,180.34,177.8,28.870636550308006,31.38672142368241,-2.5160848733744032,5.079999999999984,0.0
UFC 306: Riyadh Season Noche UFC,Sean O'Malley  vs. Merab Dvalishvili ,Fighter2,Bantamweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Mike Bell 46 - 49.Sal D'amato 47 - 48.Chris Lee 47 - 48.,http://ufcstats.com/fight-details/3146e5a47a922976,2024-09-14,5.0,Sean O'Malley,Merab Dvalishvili,3.0,5.0,-2.0,1994-10-24,182.88,180.34,1991-01-10,172.72,167.64,29.89185489390828,33.67830253251198,-3.786447638603697,10.159999999999997,12.700000000000017
UFC 306: Riyadh Season Noche UFC,Brian Ortega  vs. Diego Lopes ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Mike Bell 26 - 30.Sal D'amato 27 - 30.Junichiro Kamijo 27 - 30.,http://ufcstats.com/fight-details/2335e75ce63805b6,2024-09-14,3.0,Brian Ortega,Diego Lopes,1.0,4.0,-3.0,1991-02-21,175.26,172.72,1994-12-30,182.88,180.34,33.56331279945243,29.70841889117043,3.8548939082820013,-7.6200000000000045,-7.6200000000000045
UFC 306: Riyadh Season Noche UFC,Daniel Zellhuber  vs. Esteban Ribovics ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Eric Colon 28 - 29.Sal D'amato 29 - 28.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/27d98a8ee6608e27,2024-09-14,3.0,Daniel Zellhuber,Esteban Ribovics,3.0,2.0,1.0,1999-07-07,195.58,185.42,1996-04-27,175.26,177.8,25.190965092402465,28.383299110198493,-3.1923340177960284,20.32000000000002,7.619999999999976
UFC 306: Riyadh Season Noche UFC,Ronaldo Rodriguez  vs. Ode Osbourne ,Fighter1,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Junichiro Kamijo 28 - 29.Adalaide Byrd 27 - 29.Ron McCarthy 27 - 29.,http://ufcstats.com/fight-details/78b506e5092a27fd,2024-09-14,3.0,Ronaldo Rodriguez,Ode Osbourne,1.0,0.0,1.0,1999-05-07,165.1,167.64,1992-01-09,185.42,170.18,25.357973990417523,32.681724845995895,-7.323750855578371,-20.319999999999993,-2.5400000000000205
UFC 306: Riyadh Season Noche UFC,Manuel Torres  vs. Ignacio Bahamondes ,Fighter2,Lightweight,KO/TKO,1.0,4.03,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance ,http://ufcstats.com/fight-details/3733d100f7bd5590,2024-09-14,3.0,Manuel Torres,Ignacio Bahamondes,3.0,1.0,2.0,1995-03-25,185.42,177.8,1997-08-27,190.5,190.5,29.475701574264203,27.04996577686516,2.4257357973990423,-5.0800000000000125,-12.699999999999989
UFC 306: Riyadh Season Noche UFC,Edgar Chairez  vs. Joshua Van ,Fighter2,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mark Smith,Adalaide Byrd 28 - 29.Ben Cartlidge 28 - 29.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/dae8ad2e03aa4a9a,2024-09-14,3.0,Edgar Chairez,Joshua Van,1.0,0.0,1.0,1996-01-27,180.34,170.18,2001-10-10,165.1,165.1,28.632443531827516,22.92950034223135,5.702943189596166,15.240000000000009,5.0800000000000125
UFC 306: Riyadh Season Noche UFC,Raul Rosas Jr.  vs.  Aoriqileng ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Junichiro Kamijo 28 - 29.Ron McCarthy 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/3cdc6fea724be133,2024-09-14,3.0,Raul Rosas Jr.,Aoriqileng,2.0,0.0,2.0,2004-10-08,170.18,175.26,1993-06-25,175.26,170.18,19.93429158110883,31.222450376454482,-11.288158795345652,-5.079999999999984,5.079999999999984
UFC Fight Night: Burns vs. Brady,Gilbert Burns  vs. Sean Brady ,Fighter2,Welterweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Chris Lee 45 - 50.Bryan Miner 45 - 50.David Lethaby 46 - 49.,http://ufcstats.com/fight-details/ee9ade72b44dfa06,2024-09-07,5.0,Gilbert Burns,Sean Brady,0.0,1.0,-1.0,1986-07-20,180.34,177.8,1992-11-23,182.88,177.8,38.13552361396304,31.789185489390828,6.34633812457221,-2.539999999999992,0.0
UFC Fight Night: Burns vs. Brady,Steve Garcia  vs. Kyle Nelson ,Fighter1,Featherweight,KO/TKO,1.0,3.98,3 Rnd (5-5-5),Mark Smith,Elbows to Head From Half Guard ,http://ufcstats.com/fight-details/453e6f2665c85fd7,2024-09-07,3.0,Steve Garcia,Kyle Nelson,4.0,3.0,1.0,1992-05-22,190.5,182.88,1991-04-20,180.34,180.34,32.29568788501027,33.385352498288846,-1.089664613278579,10.159999999999997,2.539999999999992
UFC Fight Night: Burns vs. Brady,Matt Schnell  vs. Cody Durden ,Fighter2,Bantamweight,Submission,2.0,0.48,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke On Ground ,http://ufcstats.com/fight-details/fe59646ebad8b6e4,2024-09-07,3.0,Matt Schnell,Cody Durden,0.0,0.0,0.0,1990-01-15,177.8,172.72,1991-03-29,170.18,170.18,34.64476386036961,33.445585215605746,1.1991786447638617,7.6200000000000045,2.539999999999992
UFC Fight Night: Burns vs. Brady,Trevor Peek  vs. Yanal Ashmouz ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo 27 - 30.Chris Lee 28 - 29.David Lethaby 28 - 29.,http://ufcstats.com/fight-details/75fa9c0bb31caaa3,2024-09-07,3.0,Trevor Peek,Yanal Ashmouz,0.0,0.0,0.0,1995-01-09,177.8,175.26,1995-03-31,175.26,175.26,29.661875427789184,29.440109514031484,0.22176591375770016,2.5400000000000205,0.0
UFC Fight Night: Burns vs. Brady, Rongzhu  vs. Chris Padilla ,Fighter2,Lightweight,KO/TKO,2.0,4.23,3 Rnd (5-5-5),Kerry Hatley,Eye injury to Rongzhu,http://ufcstats.com/fight-details/b80c6eba11c54778,2024-09-07,3.0,Rongzhu,Chris Padilla,0.0,1.0,-1.0,2000-03-07,180.34,175.26,1995-09-14,187.96,175.26,24.503764544832308,28.982888432580424,-4.479123887748116,-7.6200000000000045,0.0
UFC Fight Night: Burns vs. Brady,Isaac Dulgarian  vs. Brendon Marotte ,Fighter1,Featherweight,Submission,2.0,4.32,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Mount ,http://ufcstats.com/fight-details/abfd5ac6cf186d8a,2024-09-07,3.0,Isaac Dulgarian,Brendon Marotte,0.0,0.0,0.0,1996-07-04,180.34,170.18,1996-01-12,177.8,175.26,28.177960301163587,28.654346338124572,-0.47638603696098514,2.539999999999992,-5.079999999999984
UFC Fight Night: Burns vs. Brady,Felipe dos Santos  vs. Andre Lima ,Fighter2,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Chris Lee 27 - 30.Junichiro Kamijo 28 - 29.Adalaide Byrd 28 - 29.,http://ufcstats.com/fight-details/69bde5bae0d6ec4f,2024-09-07,3.0,Felipe dos Santos,Andre Lima,1.0,2.0,-1.0,2000-09-11,177.8,170.18,1999-02-04,170.18,170.18,23.98904859685147,25.590691307323752,-1.6016427104722801,7.6200000000000045,0.0
