EVENT,BOUT,FIGHTER1,FIGHTER2,AGE.DIFF
UFC 318: Holloway vs. Poirier 3,Brunno Ferreira vs. Jackson McVey,Brunno Ferreira,Jackson McVey,6.389041095890409
UFC 318: Holloway vs. Poirier 3,Carli Judice vs. Nicolle Caliari,Carli Judice,Nicolle Caliari,-2.3232876712328796
UFC Fight Night: Lewis vs. Teixeira,Derrick Lewis vs. Tallison Teixeira,Derrick Lewis,Tallison Teixeira,14.838356164383566
UFC Fight Night: Lewis vs. Teixeira,Gabriel Bonfim vs. Stephen Thompson,Gabriel Bonfim,Stephen Thompson,-14.531506849315075
UFC Fight Night: Lewis vs. Teixeira,Steve Garcia vs. Calvin Kattar,Steve Garcia,Calvin Kattar,-4.158904109589045
UFC Fight Night: Lewis vs. Teixeira,Morgan Charriere vs. Nate Landwehr,Morgan Charriere,Nate Landwehr,-7.391780821917806
UFC Fight Night: Lewis vs. Teixeira,Vitor Petrino vs. Austen Lane,Vitor Petrino,Austen Lane,-9.80821917808219
UFC Fight Night: Lewis vs. Teixeira,Tuco Tokkos vs. Junior Tafa,Tuco Tokkos,Junior Tafa,6.232876712328771
UFC Fight Night: Lewis vs. Teixeira,Chris Curtis vs. Max Griffin,Chris Curtis,Max Griffin,-1.6246575342465732
UFC Fight Night: Lewis vs. Teixeira,Jake Matthews vs. Chidi Njokuani,Jake Matthews,Chidi Njokuani,-5.635616438356163
UFC Fight Night: Lewis vs. Teixeira,Eduarda Moura vs. Lauren Murphy,Eduarda Moura,Lauren Murphy,-10.599999999999998
UFC Fight Night: Lewis vs. Teixeira,Valter Walker vs. Kennedy Nzechukwu,Valter Walker,Kennedy Nzechukwu,-5.506849315068489
UFC Fight Night: Lewis vs. Teixeira,Mike Davis vs. Mitch Ramirez,Mike Davis,Mitch Ramirez,
UFC Fight Night: Lewis vs. Teixeira,Mike Davis vs. Mitch Ramirez,Mike Davis,Mitch Ramirez,0.07397260273972961
UFC Fight Night: Lewis vs. Teixeira,Fatima Kline vs. Melissa Martinez,Fatima Kline,Melissa Martinez,-2.9013698630136986
UFC 317: Topuria vs. Oliveira,Ilia Topuria vs. Charles Oliveira,Ilia Topuria,Charles Oliveira,-7.268493150684932
UFC 317: Topuria vs. Oliveira,Alexandre Pantoja vs. Kai Kara-France,Alexandre Pantoja,Kai Kara-France,2.9452054794520492
UFC 317: Topuria vs. Oliveira,Joshua Van vs. Brandon Royval,Joshua Van,Brandon Royval,-9.156164383561638
UFC 317: Topuria vs. Oliveira,Beneil Dariush vs. Renato Moicano,Beneil Dariush,Renato Moicano,0.041095890410957736
UFC 317: Topuria vs. Oliveira,Payton Talbott vs. Felipe Lima,Payton Talbott,Felipe Lima,-0.34246575342465846
UFC 317: Topuria vs. Oliveira,Gregory Rodrigues vs. Jack Hermansson,Gregory Rodrigues,Jack Hermansson,-3.69041095890411
UFC 317: Topuria vs. Oliveira,Jose Delgado vs. Hyder Amil,Jose Delgado,Hyder Amil,-7.904109589041099
UFC 317: Topuria vs. Oliveira,Tracy Cortez vs. Viviane Araujo,Tracy Cortez,Viviane Araujo,-7.05753424657534
UFC 317: Topuria vs. Oliveira,Terrance McKinney vs. Viacheslav Borshchev,Terrance McKinney,Viacheslav Borshchev,-2.68767123287671
UFC 317: Topuria vs. Oliveira,Jacobe Smith vs. Niko Price,Jacobe Smith,Niko Price,-6.304109589041097
UFC 317: Topuria vs. Oliveira,Jhonata Diniz vs. Alvin Hines,Jhonata Diniz,Alvin Hines,0.3260273972602761
UFC Fight Night: Hill vs. Rountree Jr.,Khalil Rountree Jr. vs. Jamahal Hill,Khalil Rountree Jr.,Jamahal Hill,1.2246575342465746
UFC Fight Night: Hill vs. Rountree Jr.,Rafael Fiziev vs. Ignacio Bahamondes,Rafael Fiziev,Ignacio Bahamondes,4.482191780821918
UFC Fight Night: Hill vs. Rountree Jr.,Curtis Blaydes vs. Rizvan Kuniev,Curtis Blaydes,Rizvan Kuniev,1.0575342465753437
UFC Fight Night: Hill vs. Rountree Jr.,Myktybek Orolbai vs. Tofiq Musayev,Myktybek Orolbai,Tofiq Musayev,-8.161643835616438
UFC Fight Night: Hill vs. Rountree Jr.,Nazim Sadykhov vs. Nikolas Motta,Nazim Sadykhov,Nikolas Motta,-1.265753424657536
UFC Fight Night: Hill vs. Rountree Jr.,Muhammad Naimov vs. Bogdan Grad,Muhammad Naimov,Bogdan Grad,1.1424657534246556
UFC Fight Night: Hill vs. Rountree Jr.,Seokhyeon Ko vs. Oban Elliott,Seokhyeon Ko,Oban Elliott,4.238356164383557
UFC Fight Night: Hill vs. Rountree Jr.,JunYong Park vs. Ismail Naurdiev,JunYong Park,Ismail Naurdiev,5.476712328767125
UFC Fight Night: Hill vs. Rountree Jr.,Daria Zhelezniakova vs. Melissa Mullins,Daria Zhelezniakova,Melissa Mullins,-4.5068493150684965
UFC Fight Night: Hill vs. Rountree Jr.,Klaudia Sygula vs. Irina Alekseeva,Klaudia Sygula,Irina Alekseeva,-8.515068493150686
UFC Fight Night: Hill vs. Rountree Jr.,Tagir Ulanbekov vs. Azat Maksum,Tagir Ulanbekov,Azat Maksum,3.4931506849315035
UFC Fight Night: Hill vs. Rountree Jr.,Mohammed Usman vs. Hamdy Abdelwahab,Mohammed Usman,Hamdy Abdelwahab,3.8136986301369973
UFC Fight Night: Usman vs. Buckley,Kamaru Usman vs. Joaquin Buckley,Kamaru Usman,Joaquin Buckley,6.967123287671239
UFC Fight Night: Usman vs. Buckley,Rose Namajunas vs. Miranda Maverick,Rose Namajunas,Miranda Maverick,5.008219178082193
UFC Fight Night: Usman vs. Buckley,Edmen Shahbazyan vs. Andre Petroski,Edmen Shahbazyan,Andre Petroski,-6.44657534246576
UFC Fight Night: Usman vs. Buckley,Raoni Barcelos vs. Cody Garbrandt,Raoni Barcelos,Cody Garbrandt,4.186301369863017
UFC Fight Night: Usman vs. Buckley,Mansur Abdul-Malik vs. Cody Brundage,Mansur Abdul-Malik,Cody Brundage,-3.3972602739726057
UFC Fight Night: Usman vs. Buckley,Alonzo Menifield vs. Oumar Sy,Alonzo Menifield,Oumar Sy,8.098630136986305
UFC Fight Night: Usman vs. Buckley,Paul Craig vs. Rodolfo Bellato,Paul Craig,Rodolfo Bellato,8.197260273972603
UFC Fight Night: Usman vs. Buckley,Michael Chiesa vs. Court McGee,Michael Chiesa,Court McGee,-2.986301369863014
UFC Fight Night: Usman vs. Buckley,Malcolm Wellmaker vs. Kris Moutinho,Malcolm Wellmaker,Kris Moutinho,-1.8191780821917831
UFC Fight Night: Usman vs. Buckley,Jose Ochoa vs. Cody Durden,Jose Ochoa,Cody Durden,-9.767123287671225
UFC Fight Night: Usman vs. Buckley,Ricky Simon vs. Cameron Smotherman,Ricky Simon,Cameron Smotherman,5.049315068493151
UFC Fight Night: Usman vs. Buckley,Phil Rowe vs. Ange Loosa,Phil Rowe,Ange Loosa,2.668493150684931
UFC Fight Night: Usman vs. Buckley,Jamey-Lyn Horth vs. Vanessa Demopoulos,Jamey-Lyn Horth,Vanessa Demopoulos,-1.5178082191780788
UFC 316: Dvalishvili vs. O'Malley 2,Merab Dvalishvili vs. Sean O'Malley,Merab Dvalishvili,Sean O'Malley,3.7890410958904113
UFC 316: Dvalishvili vs. O'Malley 2,Kayla Harrison vs. Julianna Pena,Kayla Harrison,Julianna Pena,-0.8684931506849338
UFC 316: Dvalishvili vs. O'Malley 2,Joe Pyfer vs. Kelvin Gastelum,Joe Pyfer,Kelvin Gastelum,-4.904109589041099
UFC 316: Dvalishvili vs. O'Malley 2,Mario Bautista vs. Patchy Mix,Mario Bautista,Patchy Mix,0.12602739726027323
UFC 316: Dvalishvili vs. O'Malley 2,Kevin Holland vs. Vicente Luque,Kevin Holland,Vicente Luque,-0.9424657534246563
UFC 316: Dvalishvili vs. O'Malley 2,Joshua Van vs. Bruno Silva,Joshua Van,Bruno Silva,-11.578082191780815
UFC 316: Dvalishvili vs. O'Malley 2,Joshua Van vs. Bruno Silva,Joshua Van,Bruno Silva,-12.252054794520546
UFC 316: Dvalishvili vs. O'Malley 2,Azamat Murzakanov vs. Brendson Ribeiro,Azamat Murzakanov,Brendson Ribeiro,7.413698630136988
UFC 316: Dvalishvili vs. O'Malley 2,Waldo Cortes Acosta vs. Serghei Spivac,Waldo Cortes Acosta,Serghei Spivac,3.3123287671232937
UFC 316: Dvalishvili vs. O'Malley 2,Andreas Gustafsson vs. Khaos Williams,Andreas Gustafsson,Khaos Williams,3.106849315068498
UFC 316: Dvalishvili vs. O'Malley 2,Wang Cong vs. Ariane da Silva,Wang Cong,Ariane da Silva,1.7013698630136993
UFC 316: Dvalishvili vs. O'Malley 2,JooSang Yoo vs. Jeka Saragih,JooSang Yoo,Jeka Saragih,0.9452054794520564
UFC 316: Dvalishvili vs. O'Malley 2,Quillan Salkilld vs. Yanal Ashmouz,Quillan Salkilld,Yanal Ashmouz,-4.74794520547945
UFC 316: Dvalishvili vs. O'Malley 2,MarQuel Mederos vs. Mark Choinski,MarQuel Mederos,Mark Choinski,-1.1095890410958944
UFC Fight Night: Blanchfield vs. Barber,Mateusz Gamrot vs. Ludovit Klein,Mateusz Gamrot,Ludovit Klein,4.202739726027396
UFC Fight Night: Blanchfield vs. Barber,Ramiz Brahimaj vs. Billy Ray Goff,Ramiz Brahimaj,Billy Ray Goff,5.586301369863008
UFC Fight Night: Blanchfield vs. Barber,Dustin Jacoby vs. Bruno Lopes,Dustin Jacoby,Bruno Lopes,5.057534246575344
UFC Fight Night: Blanchfield vs. Barber,Ketlen Vieira vs. Macy Chiasson,Ketlen Vieira,Macy Chiasson,-0.08219178082191547
UFC Fight Night: Blanchfield vs. Barber,Zach Reese vs. Dusko Todorovic,Zach Reese,Dusko Todorovic,0.1534246575342486
UFC Fight Night: Blanchfield vs. Barber,Allan Nascimento vs. Jafel Filho,Allan Nascimento,Jafel Filho,1.6493150684931521
UFC Fight Night: Blanchfield vs. Barber,Jordan Leavitt vs. Kurt Holobaugh,Jordan Leavitt,Kurt Holobaugh,-8.736986301369857
UFC Fight Night: Blanchfield vs. Barber,Bolaji Oki vs. Michael Aswell Jr.,Bolaji Oki,Michael Aswell Jr.,4.871232876712327
UFC Fight Night: Blanchfield vs. Barber,Alice Ardelean vs. Rayanne dos Santos,Alice Ardelean,Rayanne dos Santos,3.1369863013698627
UFC Fight Night: Burns vs. Morales,Michael Morales vs. Gilbert Burns,Michael Morales,Gilbert Burns,-12.936986301369863
UFC Fight Night: Burns vs. Morales,Mairon Santos vs. Sodiq Yusuff,Mairon Santos,Sodiq Yusuff,-7.065753424657537
UFC Fight Night: Burns vs. Morales,Nursulton Ruziboev vs. Dustin Stoltzfus,Nursulton Ruziboev,Dustin Stoltzfus,-2.013698630136986
UFC Fight Night: Burns vs. Morales,Melquizael Costa vs. Julian Erosa,Melquizael Costa,Julian Erosa,-7.12876712328768
UFC Fight Night: Burns vs. Morales,Gabe Green vs. Matheus Camilo,Gabe Green,Matheus Camilo,7.676712328767124
UFC Fight Night: Burns vs. Morales,Jared Gordon vs. Thiago Moises,Jared Gordon,Thiago Moises,6.545205479452054
UFC Fight Night: Burns vs. Morales,Yadier del Valle vs. Connor Matthews,Yadier del Valle,Connor Matthews,-4.164383561643831
UFC Fight Night: Burns vs. Morales,Luana Santos vs. Tainara Lisboa,Luana Santos,Tainara Lisboa,-9.13150684931507
UFC Fight Night: Burns vs. Morales,Denise Gomes vs. Elise Reed,Denise Gomes,Elise Reed,-7.071232876712337
UFC Fight Night: Burns vs. Morales,HyunSung Park vs. Carlos Hernandez,HyunSung Park,Carlos Hernandez,-2.0273972602739825
UFC Fight Night: Burns vs. Morales,Tecia Pennington vs. Luana Pinheiro,Tecia Pennington,Luana Pinheiro,3.2602739726027394
UFC 315: Muhammad vs. Della Maddalena,Jack Della Maddalena vs. Belal Muhammad,Jack Della Maddalena,Belal Muhammad,-8.17808219178082
UFC 315: Muhammad vs. Della Maddalena,Valentina Shevchenko vs. Manon Fiorot,Valentina Shevchenko,Manon Fiorot,1.9506849315068564
UFC 315: Muhammad vs. Della Maddalena,Aiemann Zahabi vs. Jose Aldo,Aiemann Zahabi,Jose Aldo,-1.19452054794521
UFC 315: Muhammad vs. Della Maddalena,Natalia Silva vs. Alexa Grasso,Natalia Silva,Alexa Grasso,-3.490410958904114
UFC 315: Muhammad vs. Della Maddalena,Benoit Saint Denis vs. Kyle Prepolec,Benoit Saint Denis,Kyle Prepolec,-6.304109589041094
UFC 315: Muhammad vs. Della Maddalena,Mike Malott vs. Charles Radtke,Mike Malott,Charles Radtke,-1.331506849315069
UFC 315: Muhammad vs. Della Maddalena,Jasmine Jasudavicius vs. Jessica Andrade,Jasmine Jasudavicius,Jessica Andrade,2.5698630136986367
UFC 315: Muhammad vs. Della Maddalena,Modestas Bukauskas vs. Ion Cutelaba,Modestas Bukauskas,Ion Cutelaba,-0.15890410958904155
UFC 315: Muhammad vs. Della Maddalena,Navajo Stirling vs. Ivan Erslan,Navajo Stirling,Ivan Erslan,-5.983561643835614
UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Marc-Andre Barriault,Bruno Silva,0.07123287671232958
UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Marc-Andre Barriault,Bruno Silva,-0.6027397260274014
UFC 315: Muhammad vs. Della Maddalena,Daniel Santos vs. JeongYeong Lee,Daniel Santos,JeongYeong Lee,0.6739726027397239
UFC 315: Muhammad vs. Della Maddalena,Bekzat Almakhan vs. Brad Katona,Bekzat Almakhan,Brad Katona,-5.808219178082194
UFC Fight Night: Sandhagen vs. Figueiredo,Cory Sandhagen vs. Deiveson Figueiredo,Cory Sandhagen,Deiveson Figueiredo,-4.342465753424662
UFC Fight Night: Sandhagen vs. Figueiredo,Reinier de Ridder vs. Bo Nickal,Reinier de Ridder,Bo Nickal,5.356164383561644
UFC Fight Night: Sandhagen vs. Figueiredo,Daniel Rodriguez vs. Santiago Ponzinibbio,Daniel Rodriguez,Santiago Ponzinibbio,-0.26301369863012525
UFC Fight Night: Sandhagen vs. Figueiredo,Montel Jackson vs. Daniel Marcos,Montel Jackson,Daniel Marcos,0.8684931506849338
UFC Fight Night: Sandhagen vs. Figueiredo,Serhiy Sidey vs. Cameron Smotherman,Serhiy Sidey,Cameron Smotherman,1.2054794520547993
UFC Fight Night: Sandhagen vs. Figueiredo,Mason Jones vs. Jeremy Stephens,Mason Jones,Jeremy Stephens,-8.926027397260277
UFC Fight Night: Sandhagen vs. Figueiredo,Yana Santos vs. Miesha Tate,Yana Santos,Miesha Tate,-3.2356164383561605
UFC Fight Night: Sandhagen vs. Figueiredo,Azamat Bekoev vs. Ryan Loder,Azamat Bekoev,Ryan Loder,-4.57260273972603
UFC Fight Night: Sandhagen vs. Figueiredo,Gillian Robertson vs. Marina Rodriguez,Gillian Robertson,Marina Rodriguez,-8.054794520547944
UFC Fight Night: Sandhagen vs. Figueiredo,Quang Le vs. Gaston Bolanos,Quang Le,Gaston Bolanos,0.9095890410958845
UFC Fight Night: Sandhagen vs. Figueiredo,Thomas Petersen vs. Don'Tale Mayes,Thomas Petersen,Don'Tale Mayes,-3.2027397260273993
UFC Fight Night: Sandhagen vs. Figueiredo,Juliana Miller vs. Ivana Petrovic,Juliana Miller,Ivana Petrovic,-1.9068493150684915
UFC Fight Night: Machado Garry vs. Prates,Ian Machado Garry vs. Carlos Prates,Ian Machado Garry,Carlos Prates,-4.2547945205479465
UFC Fight Night: Machado Garry vs. Prates,Zhang Mingyang vs. Anthony Smith,Zhang Mingyang,Anthony Smith,-10.063013698630144
UFC Fight Night: Machado Garry vs. Prates,David Onama vs. Giga Chikadze,David Onama,Giga Chikadze,-5.786301369863011
UFC Fight Night: Machado Garry vs. Prates,Abus Magomedov vs. Michel Pereira,Abus Magomedov,Michel Pereira,3.0958904109589085
UFC Fight Night: Machado Garry vs. Prates,Randy Brown vs. Nicolas Dalby,Randy Brown,Nicolas Dalby,-5.643835616438352
UFC Fight Night: Machado Garry vs. Prates,Ikram Aliskerov vs. Andre Muniz,Ikram Aliskerov,Andre Muniz,-2.805479452054797
UFC Fight Night: Machado Garry vs. Prates,Matt Schnell vs. Jimmy Flick,Matt Schnell,Jimmy Flick,0.6438356164383592
UFC Fight Night: Machado Garry vs. Prates,Evan Elder vs. Gauge Young,Evan Elder,Gauge Young,3.260273972602736
UFC Fight Night: Machado Garry vs. Prates,Chris Gutierrez vs. John Castaneda,Chris Gutierrez,John Castaneda,0.6575342465753451
UFC Fight Night: Machado Garry vs. Prates,Da'Mon Blackshear vs. Alatengheili,Da'Mon Blackshear,Alatengheili,-2.663013698630138
UFC Fight Night: Machado Garry vs. Prates,Malcolm Wellmaker vs. Cameron Saaiman,Malcolm Wellmaker,Cameron Saaiman,6.550684931506851
UFC Fight Night: Machado Garry vs. Prates,Jaqueline Amorim vs. Polyana Viana,Jaqueline Amorim,Polyana Viana,-3.027397260273979
UFC Fight Night: Machado Garry vs. Prates,Timmy Cuamba vs. Roberto Romero,Timmy Cuamba,Roberto Romero,0.9753424657534246
UFC Fight Night: Machado Garry vs. Prates,Joselyne Edwards vs. Chelsea Chandler,Joselyne Edwards,Chelsea Chandler,-4.852054794520544
UFC 314: Volkanovski vs. Lopes,Alexander Volkanovski vs. Diego Lopes,Alexander Volkanovski,Diego Lopes,6.2547945205479465
UFC 314: Volkanovski vs. Lopes,Paddy Pimblett vs. Michael Chandler,Paddy Pimblett,Michael Chandler,-8.701369863013696
UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Yair Rodriguez,Patricio Freire,-5.2547945205479465
UFC 314: Volkanovski vs. Lopes,Jean Silva vs. Bryce Mitchell,Jean Silva,Bryce Mitchell,16.999999999999996
UFC 314: Volkanovski vs. Lopes,Jean Silva vs. Bryce Mitchell,Jean Silva,Bryce Mitchell,-2.2328767123287676
UFC 314: Volkanovski vs. Lopes,Dominick Reyes vs. Nikita Krylov,Dominick Reyes,Nikita Krylov,2.197260273972603
UFC 314: Volkanovski vs. Lopes,Dan Ige vs. Sean Woodson,Dan Ige,Sean Woodson,0.838356164383562
UFC 314: Volkanovski vs. Lopes,Virna Jandiroba vs. Yan Xiaonan,Virna Jandiroba,Yan Xiaonan,1.0465753424657578
UFC 314: Volkanovski vs. Lopes,Chase Hooper vs. Jim Miller,Chase Hooper,Jim Miller,-16.049315068493154
UFC 314: Volkanovski vs. Lopes,Julian Erosa vs. Darren Elkins,Julian Erosa,Darren Elkins,-5.210958904109582
UFC 314: Volkanovski vs. Lopes,Michal Oleksiejczuk vs. Sedriques Dumas,Michal Oleksiejczuk,Sedriques Dumas,0.45205479452054576
UFC 314: Volkanovski vs. Lopes,Sumudaerji vs. Mitch Raposo,Sumudaerji,Mitch Raposo,2.7397260273972606
UFC 314: Volkanovski vs. Lopes,Marco Tulio vs. Tresean Gore,Marco Tulio,Tresean Gore,0.021917808219175328
UFC 314: Volkanovski vs. Lopes,Nora Cornolle vs. Hailey Cowan,Nora Cornolle,Hailey Cowan,2.186301369863017
UFC Fight Night: Emmett vs. Murphy,Lerone Murphy vs. Josh Emmett,Lerone Murphy,Josh Emmett,-6.386301369863013
UFC Fight Night: Emmett vs. Murphy,Pat Sabatini vs. Joanderson Brito,Pat Sabatini,Joanderson Brito,4.260273972602739
UFC Fight Night: Emmett vs. Murphy,ChangHo Lee vs. Cortavious Romious,ChangHo Lee,Cortavious Romious,-0.3369863013698655
UFC Fight Night: Emmett vs. Murphy,Brad Tavares vs. Gerald Meerschaert,Brad Tavares,Gerald Meerschaert,-0.008219178082192968
UFC Fight Night: Emmett vs. Murphy,Ode Osbourne vs. Luis Gurule,Ode Osbourne,Luis Gurule,1.854794520547948
UFC Fight Night: Emmett vs. Murphy,Torrez Finney vs. Robert Valentin,Torrez Finney,Robert Valentin,-3.5698630136986296
UFC Fight Night: Emmett vs. Murphy,Dione Barbosa vs. Diana Belbita,Dione Barbosa,Diana Belbita,4.136986301369859
UFC Fight Night: Emmett vs. Murphy,Rhys McKee vs. Daniel Frunza,Rhys McKee,Daniel Frunza,-1.410958904109588
UFC Fight Night: Emmett vs. Murphy,Loma Lookboonmee vs. Istela Nunes,Loma Lookboonmee,Istela Nunes,-3.4904109589041106
UFC Fight Night: Emmett vs. Murphy,Victor Henry vs. Pedro Falcao,Victor Henry,Pedro Falcao,5.243835616438346
UFC Fight Night: Emmett vs. Murphy,Martin Buday vs. Uran Satybaldiev,Martin Buday,Uran Satybaldiev,2.7479452054794535
UFC Fight Night: Emmett vs. Murphy,Talita Alencar vs. Vanessa Demopoulos,Talita Alencar,Vanessa Demopoulos,-2.0684931506849296
UFC Fight Night: Moreno vs. Erceg,Brandon Moreno vs. Steve Erceg,Brandon Moreno,Steve Erceg,1.6356164383561662
UFC Fight Night: Moreno vs. Erceg,Manuel Torres vs. Drew Dober,Manuel Torres,Drew Dober,-6.432876712328767
UFC Fight Night: Moreno vs. Erceg,Edgar Chairez vs. CJ Vergara,Edgar Chairez,CJ Vergara,-4.613698630136994
UFC Fight Night: Moreno vs. Erceg,Raul Rosas Jr. vs. Vince Morales,Raul Rosas Jr.,Vince Morales,-13.915068493150681
UFC Fight Night: Moreno vs. Erceg,David Martinez vs. Saimon Oliveira,David Martinez,Saimon Oliveira,-7.290410958904108
UFC Fight Night: Moreno vs. Erceg,Kevin Borjas vs. Ronaldo Rodriguez,Kevin Borjas,Ronaldo Rodriguez,1.4164383561643845
UFC Fight Night: Moreno vs. Erceg,Ateba Gautier vs. Jose Daniel Medina,Ateba Gautier,Jose Daniel Medina,-10.906849315068495
UFC Fight Night: Moreno vs. Erceg,Melquizael Costa vs. Christian Rodriguez,Melquizael Costa,Christian Rodriguez,1.257534246575343
UFC Fight Night: Moreno vs. Erceg,Loopy Godinez vs. Julia Polastri,Loopy Godinez,Julia Polastri,4.4958904109589
UFC Fight Night: Moreno vs. Erceg,Rafa Garcia vs. Vinc Pichel,Rafa Garcia,Vinc Pichel,-11.706849315068503
UFC Fight Night: Moreno vs. Erceg,Jamall Emmers vs. Gabriel Miranda,Jamall Emmers,Gabriel Miranda,0.668493150684931
UFC Fight Night: Moreno vs. Erceg,MarQuel Mederos vs. Austin Hubbard,MarQuel Mederos,Austin Hubbard,-4.94520547945206
UFC Fight Night: Edwards vs. Brady,Sean Brady vs. Leon Edwards,Sean Brady,Leon Edwards,-1.2493150684931464
UFC Fight Night: Edwards vs. Brady,Carlos Ulberg vs. Jan Blachowicz,Carlos Ulberg,Jan Blachowicz,-7.706849315068496
UFC Fight Night: Edwards vs. Brady,Kevin Holland vs. Gunnar Nelson,Kevin Holland,Gunnar Nelson,-4.276712328767125
UFC Fight Night: Edwards vs. Brady,Alexia Thainara vs. Molly McCann,Alexia Thainara,Molly McCann,-5.550684931506847
UFC Fight Night: Edwards vs. Brady,Chris Duncan vs. Jordan Vucenic,Chris Duncan,Jordan Vucenic,2.8136986301369866
UFC Fight Night: Edwards vs. Brady,Nathaniel Wood vs. Morgan Charriere,Nathaniel Wood,Morgan Charriere,2.468493150684928
UFC Fight Night: Edwards vs. Brady,Chris Padilla vs. Jai Herbert,Chris Padilla,Jai Herbert,-7.3424657534246585
UFC Fight Night: Edwards vs. Brady,Lone'er Kavanagh vs. Felipe dos Santos,Lone'er Kavanagh,Felipe dos Santos,1.2602739726027394
UFC Fight Night: Edwards vs. Brady,Marcin Tybura vs. Mick Parkin,Marcin Tybura,Mick Parkin,9.901369863013702
UFC Fight Night: Edwards vs. Brady,Christian Leroy Duncan vs. Andrey Pulyaev,Christian Leroy Duncan,Andrey Pulyaev,2.134246575342466
UFC Fight Night: Edwards vs. Brady,Shauna Bannon vs. Puja Tomar,Shauna Bannon,Puja Tomar,0.11780821917808382
UFC Fight Night: Edwards vs. Brady,Caolan Loughran vs. Nathan Fletcher,Caolan Loughran,Nathan Fletcher,1.6301369863013697
UFC Fight Night: Edwards vs. Brady,Kaue Fernandes vs. Guram Kutateladze,Kaue Fernandes,Guram Kutateladze,-3.18904109589041
UFC Fight Night: Vettori vs. Dolidze 2,Roman Dolidze vs. Marvin Vettori,Roman Dolidze,Marvin Vettori,5.18630136986301
UFC Fight Night: Vettori vs. Dolidze 2,Chidi Njokuani vs. Elizeu Zaleski dos Santos,Chidi Njokuani,Elizeu Zaleski dos Santos,-2.057534246575351
UFC Fight Night: Vettori vs. Dolidze 2,Alexander Hernandez vs. Kurt Holobaugh,Alexander Hernandez,Kurt Holobaugh,-6.06849315068493
UFC Fight Night: Vettori vs. Dolidze 2,Da'Mon Blackshear vs. Cody Gibson,Da'Mon Blackshear,Cody Gibson,-6.9232876712328775
UFC Fight Night: Vettori vs. Dolidze 2,Brendson Ribeiro vs. Diyar Nurgozhay,Brendson Ribeiro,Diyar Nurgozhay,0.6191780821917803
UFC Fight Night: Vettori vs. Dolidze 2,Kevin Vallejos vs. SeungWoo Choi,Kevin Vallejos,SeungWoo Choi,-9.101369863013698
